,research_id,response_id,respondent_id,object,original_response,cleaned_response,translated_response,utility_rater02,original_translated
11295,NAT202402,27921,201,paperclip,paperweight,paperweight,paperweight,,
11296,NAT202402,27934,201,paperclip,shooter pin,shooter pin,shooter pin,,
11297,NAT202402,27946,202,paperclip,gift tag,gift tag,gift tag,,
11298,NAT202402,27954,202,paperclip,chalk holder,chalk holder,chalk holder,,
11299,NAT202402,27955,202,paperclip,paintbrush holder,paintbrush holder,paintbrush holder,,
11300,NAT202402,27961,203,paperclip,paper weight,paper weight,paper weight,,
11301,NAT202402,27968,203,paperclip,phone charger connector,phone charger connector,phone charger connector,,
11302,NAT202402,27981,204,paperclip,hold,hold,hold,,
11303,NAT202402,27991,204,paperclip,pinch-holder,pinchholder,pinchholder,,
11304,NAT202402,28000,205,paperclip,bobby pin,bobby pin,bobby pin,,
11305,NAT202402,28002,205,paperclip,paperweight,paperweight,paperweight,,
11306,NAT202402,28041,207,paperclip,gym locker lock,gym locker lock,gym locker lock,,
11307,NAT202402,28065,208,paperclip,bobby pin,bobby pin,bobby pin,,
11308,NAT202402,28072,208,paperclip,paperweight,paperweight,paperweight,,
11309,NAT202402,28083,209,paperclip,make a smiley face,make smiley face,make smiley face,,
11310,NAT202402,28099,210,paperclip,hinge pin,hinge pin,hinge pin,,
11311,NAT202402,28102,210,paperclip,split ring,split ring,split ring,,
11312,NAT202402,28103,210,paperclip,bobby pin,bobby pin,bobby pin,,
11313,NAT202402,28113,210,paperclip,decoder for secret messages,decoder secret messages,decoder secret messages,,
11314,NAT202402,28118,211,paperclip,pin,pin,pin,,
11315,NAT202402,28137,212,paperclip,safety pin,safety pin,safety pin,,
11316,NAT202402,28149,212,paperclip,t-pin,tpin,tpin,,
11317,NAT202402,28167,213,paperclip,pin notes on computer,pin notes computer,pin notes computer,,
11318,NAT202402,28191,214,paperclip,pencil sharpener cleaner,pencil sharpener cleaner,pencil sharpener cleaner,,
11319,NAT202402,28204,215,paperclip,paper weight,paper weight,paper weight,,
11320,NAT202402,28210,215,paperclip,pet collar,pet collar,pet collar,,
11321,NAT202402,28212,215,paperclip,hinge pin,hinge pin,hinge pin,,
11322,NAT202402,28226,216,paperclip,camera strap release,camera strap release,camera strap release,,
11323,NAT202402,28237,217,paperclip,whiteboard identifier,whiteboard identifier,whiteboard identifier,,
11324,NAT202402,28239,217,paperclip,split identifier,split identifier,split identifier,,
11325,NAT202402,28240,217,paperclip,halfway marker,halfway marker,halfway marker,,
11326,NAT202402,28243,217,paperclip,camera identifier,camera identifier,camera identifier,,
11327,NAT202402,28247,217,paperclip,pencil holder,pencil holder,pencil holder,,
11328,NAT202402,28259,218,paperclip,paperweight,paperweight,paperweight,,
11329,NAT202402,28267,218,paperclip,pencil sharpener,pencil sharpener,pencil sharpener,,
11330,NAT202402,28268,218,paperclip,straight pin,straight pin,straight pin,,
11331,NAT202402,28272,218,paperclip,blinking light holder,blinking light holder,blinking light holder,,
11332,NAT202402,28278,219,paperclip,handcuff,handcuff,handcuff,,
11333,NAT202402,28299,220,paperclip,paper weights,paper weights,paper weights,,
11334,NAT202402,28308,220,paperclip,battery terminal holders,battery terminal holders,battery terminal holders,,
11335,NAT202402,28310,220,paperclip,safety pins,safety pins,safety pins,,
11336,NAT202402,28312,220,paperclip,guitar strap replacement,guitar strap replacement,guitar strap replacement,,
11337,NAT202402,28345,222,paperclip,hose clamp,hose clamp,hose clamp,,
11338,NAT202402,28351,222,paperclip,cable label holder,cable label holder,cable label holder,,
11339,NAT202402,28393,224,paperclip,document marker,document marker,document marker,,
11340,NAT202402,28406,225,paperclip,hose clamp,hose clamp,hose clamp,,
11341,NAT202402,28425,226,paperclip,hose clamp,hose clamp,hose clamp,,
11342,NAT202402,28481,229,paperclip,hose clamp,hose clamp,hose clamp,,
11343,NAT202402,28506,230,paperclip,hose clamp,hose clamp,hose clamp,,
11344,NAT202402,28524,231,paperclip,hose clamp,hose clamp,hose clamp,,
11345,NAT202402,28553,232,paperclip,document marker,document marker,document marker,,
11346,NAT202402,28589,234,paperclip,hose clamp,hose clamp,hose clamp,,
11347,NAT202402,28609,235,paperclip,hose clamp,hose clamp,hose clamp,,
11348,NAT202402,28626,236,paperclip,hose clamp,hose clamp,hose clamp,,
11349,NAT202402,28672,238,paperclip,safety pin substitute,safety pin substitute,safety pin substitute,,
11350,NAT202402,28782,244,paperclip,hose clamp,hose clamp,hose clamp,,
11351,NAT202402,28866,248,paperclip,hose clamp,hose clamp,hose clamp,,
11352,NAT202402,28870,248,paperclip,ruler,ruler,ruler,,
11353,NAT202402,28911,250,paperclip,measuring short distances,measuring short distances,measuring short distances,,
11354,NAT202402,29000,255,paperclip,hose clamp,hose clamp,hose clamp,,
11355,NAT202402,29026,256,paperclip,button holder,button holder,button holder,,
11356,NAT202402,29071,258,paperclip,mini measuring stick,mini measuring stick,mini measuring stick,,
11357,NAT202402,29089,259,paperclip,hose clamp,hose clamp,hose clamp,,
11358,NAT202402,29131,261,paperclip,document marker,document marker,document marker,,
11359,NAT202402,29231,266,paperclip,safety pin replacement,safety pin replacement,safety pin replacement,,
11360,NAT202402,29246,267,paperclip,plant marker,plant marker,plant marker,,
11361,NAT202402,29345,272,paperclip,hose clamp,hose clamp,hose clamp,,
11362,NAT202402,29352,272,paperclip,calendar marker,calendar marker,calendar marker,,
11363,NAT202402,29361,273,paperclip,hose clamp,hose clamp,hose clamp,,
11364,NAT202402,29370,273,paperclip,belt loop holder,belt loop holder,belt loop holder,,
11365,NAT202402,29429,331,paperclip,belt loop fastener,belt loop fastener,belt loop fastener,,
11366,NAT202402,29451,332,paperclip,belt loop fastener,belt loop fastener,belt loop fastener,,
11367,NAT202402,29471,333,paperclip,belt loop fastener,belt loop fastener,belt loop fastener,,
11368,NAT202402,29489,334,paperclip,belt loop fastener,belt loop fastener,belt loop fastener,,
11369,NAT202402,29509,335,paperclip,belt loop fastener,belt loop fastener,belt loop fastener,,
11370,NAT202402,29529,336,paperclip,belt loop fastener,belt loop fastener,belt loop fastener,,
11371,NAT202402,29551,337,paperclip,belt loop fastener,belt loop fastener,belt loop fastener,,
11372,NAT202402,29569,338,paperclip,belt loop fastener,belt loop fastener,belt loop fastener,,
11373,NAT202402,29589,339,paperclip,belt loop fastener,belt loop fastener,belt loop fastener,,
11374,NAT202402,29611,340,paperclip,belt loop fastener,belt loop fastener,belt loop fastener,,
11375,NAT202402,29624,341,paperclip,pin,pin,pin,,
11376,NAT202402,29625,341,paperclip,cufflink,cufflink,cufflink,,
11377,NAT202402,29649,342,paperclip,belt loop fastener,belt loop fastener,belt loop fastener,,
11378,NAT202402,29671,343,paperclip,belt loop fastener,belt loop fastener,belt loop fastener,,
11379,NAT202402,29692,344,paperclip,belt loop fastener,belt loop fastener,belt loop fastener,,
11380,NAT202402,29709,345,paperclip,belt loop fastener,belt loop fastener,belt loop fastener,,
11381,NAT202402,29724,346,paperclip,cufflink,cufflink,cufflink,,
11382,NAT202402,29727,346,paperclip,belt loop fastener,belt loop fastener,belt loop fastener,,
11383,NAT202402,29744,347,paperclip,cufflink,cufflink,cufflink,,
11384,NAT202402,29747,347,paperclip,belt loop fastener,belt loop fastener,belt loop fastener,,
11385,NAT202402,29764,348,paperclip,cufflink,cufflink,cufflink,,
11386,NAT202402,29767,348,paperclip,belt loop fastener,belt loop fastener,belt loop fastener,,
11387,NAT202402,29809,350,paperclip,belt loop fastener,belt loop fastener,belt loop fastener,,
11388,NAT202402,29842,352,paperclip,cufflink,cufflink,cufflink,,
11389,NAT202402,29843,352,paperclip,belt loop fastener,belt loop fastener,belt loop fastener,,
11390,NAT202402,29864,353,paperclip,cufflink,cufflink,cufflink,,
11391,NAT202402,29866,353,paperclip,belt loop fastener,belt loop fastener,belt loop fastener,,
11392,NAT202402,29890,354,paperclip,belt loop fastener,belt loop fastener,belt loop fastener,,
11393,NAT202402,29926,356,paperclip,pin,pin,pin,,
11394,NAT202402,29929,356,paperclip,page marker,page marker,page marker,,
11395,NAT202402,29931,356,paperclip,cable label,cable label,cable label,,
11396,NAT202402,29944,357,paperclip,cufflink,cufflink,cufflink,,
11397,NAT202402,29947,357,paperclip,belt loop fastener,belt loop fastener,belt loop fastener,,
11398,NAT202402,29968,358,paperclip,belt loop fastener,belt loop fastener,belt loop fastener,,
11399,NAT202402,30004,360,paperclip,cufflink,cufflink,cufflink,,
11400,NAT202402,30007,360,paperclip,belt loop fastener,belt loop fastener,belt loop fastener,,
11401,NAT202402,30048,362,paperclip,pin,pin,pin,,
11402,NAT202402,30066,363,paperclip,shirt collar stay,shirt collar stay,shirt collar stay,,
11403,NAT202402,30069,363,paperclip,safety pin,safety pin,safety pin,,
11404,NAT202402,30084,364,paperclip,cufflink,cufflink,cufflink,,
11405,NAT202402,30105,365,paperclip,pin,pin,pin,,
11406,NAT202402,30106,365,paperclip,cufflink,cufflink,cufflink,,
11407,NAT202402,30149,367,paperclip,belt loop fastener,belt loop fastener,belt loop fastener,,
11408,NAT202402,30183,369,paperclip,pin,pin,pin,,
11409,NAT202402,30187,369,paperclip,cufflink,cufflink,cufflink,,
11410,NAT202402,30213,370,paperclip,makeshift safety pin,makeshift safety pin,makeshift safety pin,,
11411,NAT202402,30266,373,paperclip,pin,pin,pin,,
11412,NAT202402,30267,373,paperclip,cufflink,cufflink,cufflink,,
11413,NAT202402,30284,374,paperclip,shirt collar stays,shirt collar stays,shirt collar stays,,
11414,NAT202402,30307,375,paperclip,paintbrush holder,paintbrush holder,paintbrush holder,,
11415,NAT202402,30309,375,paperclip,thumb tack,thumb tack,thumb tack,,
11416,NAT202402,30352,377,paperclip,belt loop fastener,belt loop fastener,belt loop fastener,,
11417,NAT202402,30353,377,paperclip,emergency cufflink,emergency cufflink,emergency cufflink,,
11418,NAT202402,30360,378,paperclip,page marker,page marker,page marker,,
11419,NAT202402,30366,378,paperclip,belt loop fastener,belt loop fastener,belt loop fastener,,
11420,NAT202402,30381,379,paperclip,ruler,ruler,ruler,,
11421,NAT202402,30386,379,paperclip,belt loop fastener,belt loop fastener,belt loop fastener,,
11422,NAT202402,30391,379,paperclip,safety pin,safety pin,safety pin,,
11423,NAT202402,30402,380,paperclip,pin,pin,pin,,
11424,NAT202402,30422,381,paperclip,cufflink,cufflink,cufflink,,
11425,NAT202402,30424,381,paperclip,belt loop fastener,belt loop fastener,belt loop fastener,,
11426,NAT202402,30425,381,paperclip,thumb drive holder,thumb drive holder,thumb drive holder,,
11427,NAT202402,30432,381,paperclip,stitch marker,stitch marker,stitch marker,,
11428,NAT202402,30440,382,paperclip,marking pages,marking pages,marking pages,,
11429,NAT202402,30450,382,paperclip,belt loop fastener,belt loop fastener,belt loop fastener,,
11430,NAT202402,30460,383,paperclip,cuff link,cuff link,cuff link,,
11431,NAT202402,30504,385,paperclip,belt loop fastener,belt loop fastener,belt loop fastener,,
11432,NAT202402,30521,276,paperclip,straw,straw,straw,,
11433,NAT202402,30522,276,paperclip,paperweight,paperweight,paperweight,,
11434,NAT202402,30532,276,paperclip,gift tag,gift tag,gift tag,,
11435,NAT202402,30541,277,paperclip,straw,straw,straw,,
11436,NAT202402,30542,277,paperclip,paperweight,paperweight,paperweight,,
11437,NAT202402,30552,277,paperclip,gift tag,gift tag,gift tag,,
11438,NAT202402,30561,278,paperclip,straw,straw,straw,,
11439,NAT202402,30562,278,paperclip,paperweight,paperweight,paperweight,,
11440,NAT202402,30572,278,paperclip,gift tag,gift tag,gift tag,,
11441,NAT202402,30581,279,paperclip,straw,straw,straw,,
11442,NAT202402,30582,279,paperclip,paperweight,paperweight,paperweight,,
11443,NAT202402,30592,279,paperclip,gift tag,gift tag,gift tag,,
11444,NAT202402,30601,280,paperclip,straw,straw,straw,,
11445,NAT202402,30602,280,paperclip,paperweight,paperweight,paperweight,,
11446,NAT202402,30612,280,paperclip,gift tag,gift tag,gift tag,,
11447,NAT202402,30620,281,paperclip,paperweight,paperweight,paperweight,,
11448,NAT202402,30627,281,paperclip,gift tag,gift tag,gift tag,,
11449,NAT202402,30629,281,paperclip,plant marker,plant marker,plant marker,,
11450,NAT202402,30640,282,paperclip,paperweight,paperweight,paperweight,,
11451,NAT202402,34037,282,paperclip,gift label,gift label,gift label,,
11452,NAT202402,30647,282,paperclip,gift tag,gift tag,gift tag,,
11453,NAT202402,30649,282,paperclip,plant marker,plant marker,plant marker,,
11454,NAT202402,30660,283,paperclip,paperweight,paperweight,paperweight,,
11455,NAT202402,30667,283,paperclip,gift tag,gift tag,gift tag,,
11456,NAT202402,30669,283,paperclip,plant marker,plant marker,plant marker,,
11457,NAT202402,30680,284,paperclip,paperweight,paperweight,paperweight,,
11458,NAT202402,30687,284,paperclip,gift tag,gift tag,gift tag,,
11459,NAT202402,30689,284,paperclip,plant marker,plant marker,plant marker,,
11460,NAT202402,30700,285,paperclip,paperweight,paperweight,paperweight,,
11461,NAT202402,30707,285,paperclip,gift tag,gift tag,gift tag,,
11462,NAT202402,30709,285,paperclip,plant marker,plant marker,plant marker,,
11463,NAT202402,30722,286,paperclip,paperweight,paperweight,paperweight,,
11464,NAT202402,30726,286,paperclip,gift tag,gift tag,gift tag,,
11465,NAT202402,30728,286,paperclip,plant marker,plant marker,plant marker,,
11466,NAT202402,30742,287,paperclip,paperweight,paperweight,paperweight,,
11467,NAT202402,30746,287,paperclip,gift tag,gift tag,gift tag,,
11468,NAT202402,30748,287,paperclip,plant marker,plant marker,plant marker,,
11469,NAT202402,30762,288,paperclip,paperweight,paperweight,paperweight,,
11470,NAT202402,30768,288,paperclip,gift tag,gift tag,gift tag,,
11471,NAT202402,30770,288,paperclip,plant marker,plant marker,plant marker,,
11472,NAT202402,30782,289,paperclip,paperweight,paperweight,paperweight,,
11473,NAT202402,30788,289,paperclip,gift tag,gift tag,gift tag,,
11474,NAT202402,30790,289,paperclip,plant marker,plant marker,plant marker,,
11475,NAT202402,30802,290,paperclip,paperweight,paperweight,paperweight,,
11476,NAT202402,30808,290,paperclip,gift tag,gift tag,gift tag,,
11477,NAT202402,30810,290,paperclip,plant marker,plant marker,plant marker,,
11478,NAT202402,30822,291,paperclip,straw,straw,straw,,
11479,NAT202402,30826,291,paperclip,paperweight,paperweight,paperweight,,
11480,NAT202402,30828,291,paperclip,gift tag,gift tag,gift tag,,
11481,NAT202402,30830,291,paperclip,plant marker,plant marker,plant marker,,
11482,NAT202402,30844,292,paperclip,paperweight,paperweight,paperweight,,
11483,NAT202402,30849,292,paperclip,gift tag,gift tag,gift tag,,
11484,NAT202402,30862,293,paperclip,straw,straw,straw,,
11485,NAT202402,30866,293,paperclip,paperweight,paperweight,paperweight,,
11486,NAT202402,30868,293,paperclip,gift tag,gift tag,gift tag,,
11487,NAT202402,30870,293,paperclip,plant marker,plant marker,plant marker,,
11488,NAT202402,30884,294,paperclip,gift tag,gift tag,gift tag,,
11489,NAT202402,30885,294,paperclip,paperweight,paperweight,paperweight,,
11490,NAT202402,30890,294,paperclip,plant marker,plant marker,plant marker,,
11491,NAT202402,30902,295,paperclip,paperweight,paperweight,paperweight,,
11492,NAT202402,30904,295,paperclip,gift tag,gift tag,gift tag,,
11493,NAT202402,30906,295,paperclip,plant marker,plant marker,plant marker,,
11494,NAT202402,30922,296,paperclip,paperweight,paperweight,paperweight,,
11495,NAT202402,30926,296,paperclip,gift tag,gift tag,gift tag,,
11496,NAT202402,30942,297,paperclip,straw,straw,straw,,
11497,NAT202402,30943,297,paperclip,gift tag,gift tag,gift tag,,
11498,NAT202402,30945,297,paperclip,napkin ring,napkin ring,napkin ring,,
11499,NAT202402,30946,297,paperclip,paperweight,paperweight,paperweight,,
11500,NAT202402,30951,297,paperclip,plant marker,plant marker,plant marker,,
11501,NAT202402,30962,298,paperclip,paperweight,paperweight,paperweight,,
11502,NAT202402,30966,298,paperclip,gift tag,gift tag,gift tag,,
11503,NAT202402,30978,299,paperclip,napkin ring,napkin ring,napkin ring,,
11504,NAT202402,30981,299,paperclip,paperweight,paperweight,paperweight,,
11505,NAT202402,30988,299,paperclip,gift tag,gift tag,gift tag,,
11506,NAT202402,30991,299,paperclip,plant marker,plant marker,plant marker,,
11507,NAT202402,30992,299,paperclip,name tag,name tag,name tag,,
11508,NAT202402,30998,300,paperclip,napkin ring,napkin ring,napkin ring,,
11509,NAT202402,31001,300,paperclip,paperweight,paperweight,paperweight,,
11510,NAT202402,31008,300,paperclip,gift tag,gift tag,gift tag,,
11511,NAT202402,31011,300,paperclip,plant marker,plant marker,plant marker,,
11512,NAT202402,31012,300,paperclip,name tag,name tag,name tag,,
11513,NAT202402,31028,301,paperclip,plant marker,plant marker,plant marker,,
11514,NAT202402,31030,301,paperclip,paperweight,paperweight,paperweight,,
11515,NAT202402,31038,302,paperclip,napkin ring,napkin ring,napkin ring,,
11516,NAT202402,31041,302,paperclip,paperweight,paperweight,paperweight,,
11517,NAT202402,31048,302,paperclip,gift tag,gift tag,gift tag,,
11518,NAT202402,31050,302,paperclip,plant marker,plant marker,plant marker,,
11519,NAT202402,31051,302,paperclip,card holder,card holder,card holder,,
11520,NAT202402,31062,303,paperclip,gift tag,gift tag,gift tag,,
11521,NAT202402,31065,303,paperclip,plant marker,plant marker,plant marker,,
11522,NAT202402,31066,303,paperclip,magnet,magnet,magnet,,
11523,NAT202402,31067,303,paperclip,paperweight,paperweight,paperweight,,
11524,NAT202402,31069,303,paperclip,straw,straw,straw,,
11525,NAT202402,31082,304,paperclip,gift tag,gift tag,gift tag,,
11526,NAT202402,31085,304,paperclip,plant marker,plant marker,plant marker,,
11527,NAT202402,31086,304,paperclip,magnet,magnet,magnet,,
11528,NAT202402,31087,304,paperclip,paperweight,paperweight,paperweight,,
11529,NAT202402,31089,304,paperclip,straw,straw,straw,,
11530,NAT202402,31102,305,paperclip,gift tag,gift tag,gift tag,,
11531,NAT202402,31105,305,paperclip,plant marker,plant marker,plant marker,,
11532,NAT202402,31106,305,paperclip,magnet,magnet,magnet,,
11533,NAT202402,31107,305,paperclip,paperweight,paperweight,paperweight,,
11534,NAT202402,31109,305,paperclip,straw,straw,straw,,
11535,NAT202402,31123,306,paperclip,gift tag,gift tag,gift tag,,
11536,NAT202402,31139,307,paperclip,straw,straw,straw,,
11537,NAT202402,31144,307,paperclip,paperweight,paperweight,paperweight,,
11538,NAT202402,31150,307,paperclip,gift tag,gift tag,gift tag,,
11539,NAT202402,31158,308,paperclip,straw,straw,straw,,
11540,NAT202402,31161,308,paperclip,paperweight,paperweight,paperweight,,
11541,NAT202402,31165,308,paperclip,gift tag,gift tag,gift tag,,
11542,NAT202402,31170,308,paperclip,napkin ring,napkin ring,napkin ring,,
11543,NAT202402,31171,308,paperclip,magnet,magnet,magnet,,
11544,NAT202402,31186,309,paperclip,gift tag,gift tag,gift tag,,
11545,NAT202402,31206,310,paperclip,paperweight,paperweight,paperweight,,
11546,NAT202402,31208,310,paperclip,plant marker,plant marker,plant marker,,
11547,NAT202402,31209,310,paperclip,gift tag,gift tag,gift tag,,
11548,NAT202402,31224,311,paperclip,plant marker,plant marker,plant marker,,
11549,NAT202402,31228,311,paperclip,gift tag,gift tag,gift tag,,
11550,NAT202402,31231,311,paperclip,magnet holder,magnet holder,magnet holder,,
11551,NAT202402,31244,312,paperclip,plant marker,plant marker,plant marker,,
11552,NAT202402,31248,312,paperclip,gift tag,gift tag,gift tag,,
11553,NAT202402,31251,312,paperclip,magnet holder,magnet holder,magnet holder,,
11554,NAT202402,31259,313,paperclip,paperweight,paperweight,paperweight,,
11555,NAT202402,31263,313,paperclip,straw cleaner,straw cleaner,straw cleaner,,
11556,NAT202402,31266,313,paperclip,plant marker,plant marker,plant marker,,
11557,NAT202402,31267,313,paperclip,gift tag,gift tag,gift tag,,
11558,NAT202402,31272,313,paperclip,magnet holder,magnet holder,magnet holder,,
11559,NAT202402,31284,314,paperclip,plant marker,plant marker,plant marker,,
11560,NAT202402,31288,314,paperclip,gift tag,gift tag,gift tag,,
11561,NAT202402,31291,314,paperclip,magnet holder,magnet holder,magnet holder,,
11562,NAT202402,31298,315,paperclip,napkin ring,napkin ring,napkin ring,,
11563,NAT202402,31299,315,paperclip,plant marker,plant marker,plant marker,,
11564,NAT202402,31303,315,paperclip,magnet holder,magnet holder,magnet holder,,
11565,NAT202402,31304,315,paperclip,gift tag,gift tag,gift tag,,
11566,NAT202402,31305,315,paperclip,paperweight,paperweight,paperweight,,
11567,NAT202402,31308,315,paperclip,straw holder,straw holder,straw holder,,
11568,NAT202402,31324,316,paperclip,straw,straw,straw,,
11569,NAT202402,31328,316,paperclip,plant marker,plant marker,plant marker,,
11570,NAT202402,31331,316,paperclip,gift tag,gift tag,gift tag,,
11571,NAT202402,31346,317,paperclip,gift tag,gift tag,gift tag,,
11572,NAT202402,31347,317,paperclip,book mark,book mark,book mark,,
11573,NAT202402,31348,317,paperclip,name tag,name tag,name tag,,
11574,NAT202402,31366,318,paperclip,gift tag,gift tag,gift tag,,
11575,NAT202402,31386,319,paperclip,gift tag,gift tag,gift tag,,
11576,NAT202402,31387,319,paperclip,book mark,book mark,book mark,,
11577,NAT202402,31388,319,paperclip,name tag,name tag,name tag,,
11578,NAT202402,31401,320,paperclip,paperweight,paperweight,paperweight,,
11579,NAT202402,31408,320,paperclip,plant marker,plant marker,plant marker,,
11580,NAT202402,31419,321,paperclip,gift tag,gift tag,gift tag,,
11581,NAT202402,31428,321,paperclip,napkin ring,napkin ring,napkin ring,,
11582,NAT202402,31430,321,paperclip,magnet,magnet,magnet,,
11583,NAT202402,31433,321,paperclip,straw wrapper,straw wrapper,straw wrapper,,
11584,NAT202402,31439,322,paperclip,gift tag,gift tag,gift tag,,
11585,NAT202402,31448,322,paperclip,napkin ring,napkin ring,napkin ring,,
11586,NAT202402,31450,322,paperclip,magnet,magnet,magnet,,
11587,NAT202402,31453,322,paperclip,straw wrapper,straw wrapper,straw wrapper,,
11588,NAT202402,31460,323,paperclip,paperweight,paperweight,paperweight,,
11589,NAT202402,31464,323,paperclip,straw,straw,straw,,
11590,NAT202402,31467,323,paperclip,napkin ring,napkin ring,napkin ring,,
11591,NAT202402,31468,323,paperclip,plant marker,plant marker,plant marker,,
11592,NAT202402,31471,323,paperclip,gift tag,gift tag,gift tag,,
11593,NAT202402,31472,323,paperclip,name tag,name tag,name tag,,
11594,NAT202402,31480,324,paperclip,paperweight,paperweight,paperweight,,
11595,NAT202402,31486,324,paperclip,straw,straw,straw,,
11596,NAT202402,31487,324,paperclip,magnet,magnet,magnet,,
11597,NAT202402,31489,324,paperclip,napkin ring,napkin ring,napkin ring,,
11598,NAT202402,31490,324,paperclip,gift tag,gift tag,gift tag,,
11599,NAT202402,31500,325,paperclip,paperweight,paperweight,paperweight,,
11600,NAT202402,31504,325,paperclip,straw,straw,straw,,
11601,NAT202402,31507,325,paperclip,napkin ring,napkin ring,napkin ring,,
11602,NAT202402,31508,325,paperclip,plant marker,plant marker,plant marker,,
11603,NAT202402,31511,325,paperclip,gift tag,gift tag,gift tag,,
11604,NAT202402,31512,325,paperclip,name tag,name tag,name tag,,
11605,NAT202402,31522,326,paperclip,straw,straw,straw,,
11606,NAT202402,31532,326,paperclip,safety pin substitute,safety pin substitute,safety pin substitute,,
11607,NAT202402,31540,327,paperclip,paperweight,paperweight,paperweight,,
11608,NAT202402,31544,327,paperclip,name tag,name tag,name tag,,
11609,NAT202402,31549,327,paperclip,gift tag,gift tag,gift tag,,
11610,NAT202402,31550,327,paperclip,straw,straw,straw,,
11611,NAT202402,31551,327,paperclip,magnet,magnet,magnet,,
11612,NAT202402,31552,327,paperclip,toothbrush rest,toothbrush rest,toothbrush rest,,
11613,NAT202402,31560,328,paperclip,paperweight,paperweight,paperweight,,
11614,NAT202402,31564,328,paperclip,napkin ring,napkin ring,napkin ring,,
11615,NAT202402,31565,328,paperclip,plant marker,plant marker,plant marker,,
11616,NAT202402,31572,328,paperclip,straw holder,straw holder,straw holder,,
11617,NAT202402,31580,329,paperclip,paperweight,paperweight,paperweight,,
11618,NAT202402,31584,329,paperclip,name tag,name tag,name tag,,
11619,NAT202402,31600,330,paperclip,paperweight,paperweight,paperweight,,
11620,NAT202402,31604,330,paperclip,name tag,name tag,name tag,,
11621,NAT202402,31628,386,paperclip,paperweight,paperweight,paperweight,,
11622,NAT202402,31630,386,paperclip,gift tag,gift tag,gift tag,,
11623,NAT202402,31643,387,paperclip,plant marker,plant marker,plant marker,,
11624,NAT202402,31649,387,paperclip,gift tag,gift tag,gift tag,,
11625,NAT202402,31668,388,paperclip,paperweight,paperweight,paperweight,,
11626,NAT202402,31670,388,paperclip,gift tag,gift tag,gift tag,,
11627,NAT202402,31683,389,paperclip,paperclip as a gift tag,gift tag,gift tag,,
11628,NAT202402,31690,389,paperclip,paperclip as a plant marker,plant marker,plant marker,,
11629,NAT202402,31703,390,paperclip,plant marker,plant marker,plant marker,,
11630,NAT202402,31709,390,paperclip,gift tag,gift tag,gift tag,,
11631,NAT202402,31719,391,paperclip,plant marker,plant marker,plant marker,,
11632,NAT202402,31724,391,paperclip,gift tag,gift tag,gift tag,,
11633,NAT202402,31725,391,paperclip,straw cleaner,straw cleaner,straw cleaner,,
11634,NAT202402,31748,392,paperclip,paperweight,paperweight,paperweight,,
11635,NAT202402,31750,392,paperclip,gift tag,gift tag,gift tag,,
11636,NAT202402,31768,393,paperclip,paperweight,paperweight,paperweight,,
11637,NAT202402,31770,393,paperclip,gift tag,gift tag,gift tag,,
11638,NAT202402,31788,394,paperclip,paperweight,paperweight,paperweight,,
11639,NAT202402,31790,394,paperclip,gift tag,gift tag,gift tag,,
11640,NAT202402,31807,395,paperclip,plant marker,plant marker,plant marker,,
11641,NAT202402,31808,395,paperclip,gift tag,gift tag,gift tag,,
11642,NAT202402,31825,396,paperclip,gift tag,gift tag,gift tag,,
11643,NAT202402,31829,396,paperclip,paperweight,paperweight,paperweight,,
11644,NAT202402,31845,397,paperclip,gift tag,gift tag,gift tag,,
11645,NAT202402,31849,397,paperclip,paperweight,paperweight,paperweight,,
11646,NAT202402,31863,398,paperclip,plant marker,plant marker,plant marker,,
11647,NAT202402,31868,398,paperclip,straw cleaner,straw cleaner,straw cleaner,,
11648,NAT202402,31870,398,paperclip,gift tag,gift tag,gift tag,,
11649,NAT202402,31871,398,paperclip,paperweight,paperweight,paperweight,,
11650,NAT202402,31888,399,paperclip,gift tag,gift tag,gift tag,,
11651,NAT202402,31908,400,paperclip,paperweight,paperweight,paperweight,,
11652,NAT202402,31910,400,paperclip,gift tag,gift tag,gift tag,,
11653,NAT202402,31920,401,paperclip,paperclip as a gift tag,gift tag,gift tag,,
11654,NAT202402,31947,402,paperclip,paperclip as a plant marker,plant marker,plant marker,,
11655,NAT202402,31948,402,paperclip,paperclip as a gift tag,gift tag,gift tag,,
11656,NAT202402,31965,403,paperclip,paperweight,paperweight,paperweight,,
11657,NAT202402,31966,403,paperclip,gift tag,gift tag,gift tag,,
11658,NAT202402,31978,404,paperclip,plant marker,plant marker,plant marker,,
11659,NAT202402,31979,404,paperclip,gift tag,gift tag,gift tag,,
11660,NAT202402,32007,405,paperclip,paperweight,paperweight,paperweight,,
11661,NAT202402,32009,405,paperclip,gift tag,gift tag,gift tag,,
11662,NAT202402,32010,405,paperclip,plant marker,plant marker,plant marker,,
11663,NAT202402,32021,406,paperclip,plant marker,plant marker,plant marker,,
11664,NAT202402,32030,406,paperclip,gift tag,gift tag,gift tag,,
11665,NAT202402,32042,407,paperclip,plant marker,plant marker,plant marker,,
11666,NAT202402,32043,407,paperclip,gift tag,gift tag,gift tag,,
11667,NAT202402,32061,408,paperclip,paperclip as a gift tag,gift tag,gift tag,,
11668,NAT202402,32089,409,paperclip,gift tag,gift tag,gift tag,,
11669,NAT202402,32109,410,paperclip,paperweight,paperweight,paperweight,,
