,research_id,response_id,respondent_id,object,original_response,cleaned_response,translated_response,utility_rater02,original_translated
11391,NAT202402,29866.0,353,paperclip,belt loop fastener,belt loop fastener,belt loop fastener,,
11392,NAT202402,29890.0,354,paperclip,belt loop fastener,belt loop fastener,belt loop fastener,,
11393,NAT202402,29926.0,356,paperclip,pin,pin,pin,,
11394,NAT202402,29929.0,356,paperclip,page marker,page marker,page marker,,
11395,NAT202402,29931.0,356,paperclip,cable label,cable label,cable label,,
11396,NAT202402,29944.0,357,paperclip,cufflink,cufflink,cufflink,,
11397,NAT202402,29947.0,357,paperclip,belt loop fastener,belt loop fastener,belt loop fastener,,
11398,NAT202402,29968.0,358,paperclip,belt loop fastener,belt loop fastener,belt loop fastener,,
11399,NAT202402,30004.0,360,paperclip,cufflink,cufflink,cufflink,,
11400,NAT202402,30007.0,360,paperclip,belt loop fastener,belt loop fastener,belt loop fastener,,
11401,NAT202402,30048.0,362,paperclip,pin,pin,pin,,
11402,NAT202402,30066.0,363,paperclip,shirt collar stay,shirt collar stay,shirt collar stay,,
11403,NAT202402,30069.0,363,paperclip,safety pin,safety pin,safety pin,,
11404,NAT202402,30084.0,364,paperclip,cufflink,cufflink,cufflink,,
11405,NAT202402,30105.0,365,paperclip,pin,pin,pin,,
11406,NAT202402,30106.0,365,paperclip,cufflink,cufflink,cufflink,,
11407,NAT202402,30149.0,367,paperclip,belt loop fastener,belt loop fastener,belt loop fastener,,
11408,NAT202402,30183.0,369,paperclip,pin,pin,pin,,
11409,NAT202402,30187.0,369,paperclip,cufflink,cufflink,cufflink,,
11410,NAT202402,30213.0,370,paperclip,makeshift safety pin,makeshift safety pin,makeshift safety pin,,
11411,NAT202402,30266.0,373,paperclip,pin,pin,pin,,
11412,NAT202402,30267.0,373,paperclip,cufflink,cufflink,cufflink,,
11413,NAT202402,30284.0,374,paperclip,shirt collar stays,shirt collar stays,shirt collar stays,,
11414,NAT202402,30307.0,375,paperclip,paintbrush holder,paintbrush holder,paintbrush holder,,
11415,NAT202402,30309.0,375,paperclip,thumb tack,thumb tack,thumb tack,,
11416,NAT202402,30352.0,377,paperclip,belt loop fastener,belt loop fastener,belt loop fastener,,
11417,NAT202402,30353.0,377,paperclip,emergency cufflink,emergency cufflink,emergency cufflink,,
11418,NAT202402,30360.0,378,paperclip,page marker,page marker,page marker,,
11419,NAT202402,30366.0,378,paperclip,belt loop fastener,belt loop fastener,belt loop fastener,,
11420,NAT202402,30381.0,379,paperclip,ruler,ruler,ruler,,
11421,NAT202402,30386.0,379,paperclip,belt loop fastener,belt loop fastener,belt loop fastener,,
11422,NAT202402,30391.0,379,paperclip,safety pin,safety pin,safety pin,,
11423,NAT202402,30402.0,380,paperclip,pin,pin,pin,,
11424,NAT202402,30422.0,381,paperclip,cufflink,cufflink,cufflink,,
11425,NAT202402,30424.0,381,paperclip,belt loop fastener,belt loop fastener,belt loop fastener,,
11426,NAT202402,30425.0,381,paperclip,thumb drive holder,thumb drive holder,thumb drive holder,,
11427,NAT202402,30432.0,381,paperclip,stitch marker,stitch marker,stitch marker,,
11428,NAT202402,30440.0,382,paperclip,marking pages,marking pages,marking pages,,
11429,NAT202402,30450.0,382,paperclip,belt loop fastener,belt loop fastener,belt loop fastener,,
11430,NAT202402,30460.0,383,paperclip,cuff link,cuff link,cuff link,,
11431,NAT202402,30504.0,385,paperclip,belt loop fastener,belt loop fastener,belt loop fastener,,
11432,NAT202402,30521.0,276,paperclip,straw,straw,straw,,
11433,NAT202402,30522.0,276,paperclip,	paperweight,paperweight,paperweight,,
11434,NAT202402,30532.0,276,paperclip,	 gift tag	,gift tag,gift tag,,
11435,NAT202402,30541.0,277,paperclip,straw,straw,straw,,
11436,NAT202402,30542.0,277,paperclip,paperweight,paperweight,paperweight,,
11437,NAT202402,30552.0,277,paperclip,gift tag,gift tag,gift tag,,
11438,NAT202402,30561.0,278,paperclip,straw,straw,straw,,
11439,NAT202402,30562.0,278,paperclip,paperweight,paperweight,paperweight,,
11440,NAT202402,30572.0,278,paperclip,gift tag,gift tag,gift tag,,
11441,NAT202402,30581.0,279,paperclip,straw,straw,straw,,
11442,NAT202402,30582.0,279,paperclip,paperweight,paperweight,paperweight,,
11443,NAT202402,30592.0,279,paperclip,gift tag,gift tag,gift tag,,
11444,NAT202402,30601.0,280,paperclip,straw,straw,straw,,
11445,NAT202402,30602.0,280,paperclip,paperweight,paperweight,paperweight,,
11446,NAT202402,30612.0,280,paperclip,gift tag,gift tag,gift tag,,
11447,NAT202402,30620.0,281,paperclip,paperweight,paperweight,paperweight,,
11448,NAT202402,30627.0,281,paperclip,gift tag,gift tag,gift tag,,
11449,NAT202402,30629.0,281,paperclip,plant marker,plant marker,plant marker,,
11450,NAT202402,30640.0,282,paperclip,paperweight,paperweight,paperweight,,
11451,NAT202402,34037.0,282,paperclip,gift label,gift label,gift label,,
11452,NAT202402,30647.0,282,paperclip,gift tag,gift tag,gift tag,,
11453,NAT202402,30649.0,282,paperclip,plant marker,plant marker,plant marker,,
11454,NAT202402,30660.0,283,paperclip,paperweight,paperweight,paperweight,,
11455,NAT202402,30667.0,283,paperclip,gift tag,gift tag,gift tag,,
11456,NAT202402,30669.0,283,paperclip,plant marker,plant marker,plant marker,,
11457,NAT202402,30680.0,284,paperclip,paperweight,paperweight,paperweight,,
11458,NAT202402,30687.0,284,paperclip,gift tag,gift tag,gift tag,,
11459,NAT202402,30689.0,284,paperclip,plant marker,plant marker,plant marker,,
11460,NAT202402,30700.0,285,paperclip,paperweight,paperweight,paperweight,,
11461,NAT202402,30707.0,285,paperclip,gift tag,gift tag,gift tag,,
11462,NAT202402,30709.0,285,paperclip,plant marker,plant marker,plant marker,,
11463,NAT202402,30722.0,286,paperclip,paperweight,paperweight,paperweight,,
11464,NAT202402,30726.0,286,paperclip,gift tag,gift tag,gift tag,,
11465,NAT202402,30728.0,286,paperclip,plant marker,plant marker,plant marker,,
11466,NAT202402,30742.0,287,paperclip,paperweight,paperweight,paperweight,,
11467,NAT202402,30746.0,287,paperclip,gift tag,gift tag,gift tag,,
11468,NAT202402,30748.0,287,paperclip,plant marker,plant marker,plant marker,,
11469,NAT202402,30762.0,288,paperclip,paperweight,paperweight,paperweight,,
11470,NAT202402,30768.0,288,paperclip,gift tag,gift tag,gift tag,,
11471,NAT202402,30770.0,288,paperclip,plant marker,plant marker,plant marker,,
11472,NAT202402,30782.0,289,paperclip,paperweight,paperweight,paperweight,,
11473,NAT202402,30788.0,289,paperclip,gift tag,gift tag,gift tag,,
11474,NAT202402,30790.0,289,paperclip,plant marker,plant marker,plant marker,,
11475,NAT202402,30802.0,290,paperclip,paperweight,paperweight,paperweight,,
11476,NAT202402,30808.0,290,paperclip,gift tag,gift tag,gift tag,,
11477,NAT202402,30810.0,290,paperclip,plant marker,plant marker,plant marker,,
11478,NAT202402,30822.0,291,paperclip,straw,straw,straw,,
11479,NAT202402,30826.0,291,paperclip,paperweight,paperweight,paperweight,,
11480,NAT202402,30828.0,291,paperclip,gift tag,gift tag,gift tag,,
11481,NAT202402,30830.0,291,paperclip,plant marker,plant marker,plant marker,,
11482,NAT202402,30844.0,292,paperclip,paperweight,paperweight,paperweight,,
11483,NAT202402,30849.0,292,paperclip,gift tag,gift tag,gift tag,,
11484,NAT202402,30862.0,293,paperclip,straw,straw,straw,,
11485,NAT202402,30866.0,293,paperclip,paperweight,paperweight,paperweight,,
11486,NAT202402,30868.0,293,paperclip,gift tag,gift tag,gift tag,,
11487,NAT202402,30870.0,293,paperclip,plant marker,plant marker,plant marker,,
11488,NAT202402,30884.0,294,paperclip,gift tag,gift tag,gift tag,,
11489,NAT202402,30885.0,294,paperclip,paperweight,paperweight,paperweight,,
11490,NAT202402,30890.0,294,paperclip,plant marker,plant marker,plant marker,,
11491,NAT202402,30902.0,295,paperclip,paperweight,paperweight,paperweight,,
11492,NAT202402,30904.0,295,paperclip,gift tag,gift tag,gift tag,,
11493,NAT202402,30906.0,295,paperclip,plant marker,plant marker,plant marker,,
11494,NAT202402,30922.0,296,paperclip,paperweight,paperweight,paperweight,,
11495,NAT202402,30926.0,296,paperclip,gift tag,gift tag,gift tag,,
11496,NAT202402,30942.0,297,paperclip,straw,straw,straw,,
11497,NAT202402,30943.0,297,paperclip,gift tag,gift tag,gift tag,,
11498,NAT202402,30945.0,297,paperclip,napkin ring,napkin ring,napkin ring,,
11499,NAT202402,30946.0,297,paperclip,paperweight,paperweight,paperweight,,
11500,NAT202402,30951.0,297,paperclip,plant marker,plant marker,plant marker,,
11501,NAT202402,30962.0,298,paperclip,paperweight,paperweight,paperweight,,
11502,NAT202402,30966.0,298,paperclip,gift tag,gift tag,gift tag,,
11503,NAT202402,30978.0,299,paperclip,napkin ring,napkin ring,napkin ring,,
11504,NAT202402,30981.0,299,paperclip,paperweight,paperweight,paperweight,,
11505,NAT202402,30988.0,299,paperclip,gift tag,gift tag,gift tag,,
11506,NAT202402,30991.0,299,paperclip,plant marker,plant marker,plant marker,,
11507,NAT202402,30992.0,299,paperclip,name tag,name tag,name tag,,
11508,NAT202402,30998.0,300,paperclip,napkin ring,napkin ring,napkin ring,,
11509,NAT202402,31001.0,300,paperclip,paperweight,paperweight,paperweight,,
11510,NAT202402,31008.0,300,paperclip,gift tag,gift tag,gift tag,,
11511,NAT202402,31011.0,300,paperclip,plant marker,plant marker,plant marker,,
11512,NAT202402,31012.0,300,paperclip,name tag,name tag,name tag,,
11513,NAT202402,31028.0,301,paperclip,plant marker,plant marker,plant marker,,
11514,NAT202402,31030.0,301,paperclip,paperweight,paperweight,paperweight,,
11515,NAT202402,31038.0,302,paperclip,napkin ring,napkin ring,napkin ring,,
11516,NAT202402,31041.0,302,paperclip,paperweight,paperweight,paperweight,,
11517,NAT202402,31048.0,302,paperclip,gift tag,gift tag,gift tag,,
11518,NAT202402,31050.0,302,paperclip,plant marker,plant marker,plant marker,,
11519,NAT202402,31051.0,302,paperclip,card holder,card holder,card holder,,
11520,NAT202402,31062.0,303,paperclip,gift tag,gift tag,gift tag,,
11521,NAT202402,31065.0,303,paperclip,plant marker,plant marker,plant marker,,
11522,NAT202402,31066.0,303,paperclip,magnet,magnet,magnet,,
11523,NAT202402,31067.0,303,paperclip,paperweight,paperweight,paperweight,,
11524,NAT202402,31069.0,303,paperclip,straw,straw,straw,,
11525,NAT202402,31082.0,304,paperclip,gift tag,gift tag,gift tag,,
11526,NAT202402,31085.0,304,paperclip,plant marker,plant marker,plant marker,,
11527,NAT202402,31086.0,304,paperclip,magnet,magnet,magnet,,
11528,NAT202402,31087.0,304,paperclip,paperweight,paperweight,paperweight,,
11529,NAT202402,31089.0,304,paperclip,straw,straw,straw,,
11530,NAT202402,31102.0,305,paperclip,gift tag,gift tag,gift tag,,
11531,NAT202402,31105.0,305,paperclip,plant marker,plant marker,plant marker,,
11532,NAT202402,31106.0,305,paperclip,magnet,magnet,magnet,,
11533,NAT202402,31107.0,305,paperclip,paperweight,paperweight,paperweight,,
11534,NAT202402,31109.0,305,paperclip,straw,straw,straw,,
11535,NAT202402,31123.0,306,paperclip,gift tag,gift tag,gift tag,,
11536,NAT202402,31139.0,307,paperclip,straw,straw,straw,,
11537,NAT202402,31144.0,307,paperclip,paperweight,paperweight,paperweight,,
11538,NAT202402,31150.0,307,paperclip,gift tag,gift tag,gift tag,,
11539,NAT202402,31158.0,308,paperclip,straw,straw,straw,,
11540,NAT202402,31161.0,308,paperclip,paperweight,paperweight,paperweight,,
11541,NAT202402,31165.0,308,paperclip,gift tag,gift tag,gift tag,,
11542,NAT202402,31170.0,308,paperclip,napkin ring,napkin ring,napkin ring,,
11543,NAT202402,31171.0,308,paperclip,magnet,magnet,magnet,,
11544,NAT202402,31186.0,309,paperclip,gift tag,gift tag,gift tag,,
11545,NAT202402,31206.0,310,paperclip,paperweight,paperweight,paperweight,,
11546,NAT202402,31208.0,310,paperclip,plant marker,plant marker,plant marker,,
11547,NAT202402,31209.0,310,paperclip,gift tag,gift tag,gift tag,,
11548,NAT202402,31224.0,311,paperclip,plant marker,plant marker,plant marker,,
11549,NAT202402,31228.0,311,paperclip,gift tag,gift tag,gift tag,,
11550,NAT202402,31231.0,311,paperclip,magnet holder,magnet holder,magnet holder,,
11551,NAT202402,31244.0,312,paperclip,plant marker,plant marker,plant marker,,
11552,NAT202402,31248.0,312,paperclip,gift tag,gift tag,gift tag,,
11553,NAT202402,31251.0,312,paperclip,magnet holder,magnet holder,magnet holder,,
11554,NAT202402,31259.0,313,paperclip,paperweight,paperweight,paperweight,,
11555,NAT202402,31263.0,313,paperclip,straw cleaner,straw cleaner,straw cleaner,,
11556,NAT202402,31266.0,313,paperclip,plant marker,plant marker,plant marker,,
11557,NAT202402,31267.0,313,paperclip,gift tag,gift tag,gift tag,,
11558,NAT202402,31272.0,313,paperclip,magnet holder,magnet holder,magnet holder,,
11559,NAT202402,31284.0,314,paperclip,plant marker,plant marker,plant marker,,
11560,NAT202402,31288.0,314,paperclip,gift tag,gift tag,gift tag,,
11561,NAT202402,31291.0,314,paperclip,magnet holder,magnet holder,magnet holder,,
11562,NAT202402,31298.0,315,paperclip,napkin ring,napkin ring,napkin ring,,
11563,NAT202402,31299.0,315,paperclip,plant marker,plant marker,plant marker,,
11564,NAT202402,31303.0,315,paperclip,magnet holder,magnet holder,magnet holder,,
11565,NAT202402,31304.0,315,paperclip,gift tag,gift tag,gift tag,,
11566,NAT202402,31305.0,315,paperclip,paperweight,paperweight,paperweight,,
11567,NAT202402,31308.0,315,paperclip,straw holder,straw holder,straw holder,,
11568,NAT202402,31324.0,316,paperclip,straw,straw,straw,,
11569,NAT202402,31328.0,316,paperclip,plant marker,plant marker,plant marker,,
11570,NAT202402,31331.0,316,paperclip,gift tag,gift tag,gift tag,,
11571,NAT202402,31346.0,317,paperclip,gift tag,gift tag,gift tag,,
11572,NAT202402,31347.0,317,paperclip,book mark,book mark,book mark,,
11573,NAT202402,31348.0,317,paperclip,name tag,name tag,name tag,,
11574,NAT202402,31366.0,318,paperclip,gift tag,gift tag,gift tag,,
11575,NAT202402,31386.0,319,paperclip,gift tag,gift tag,gift tag,,
11576,NAT202402,31387.0,319,paperclip,book mark,book mark,book mark,,
11577,NAT202402,31388.0,319,paperclip,name tag,name tag,name tag,,
11578,NAT202402,31401.0,320,paperclip,paperweight,paperweight,paperweight,,
11579,NAT202402,31408.0,320,paperclip,plant marker,plant marker,plant marker,,
11580,NAT202402,31419.0,321,paperclip,gift tag,gift tag,gift tag,,
11581,NAT202402,31428.0,321,paperclip,napkin ring,napkin ring,napkin ring,,
11582,NAT202402,31430.0,321,paperclip,magnet,magnet,magnet,,
11583,NAT202402,31433.0,321,paperclip,straw wrapper,straw wrapper,straw wrapper,,
11584,NAT202402,31439.0,322,paperclip,gift tag,gift tag,gift tag,,
11585,NAT202402,31448.0,322,paperclip,napkin ring,napkin ring,napkin ring,,
11586,NAT202402,31450.0,322,paperclip,magnet,magnet,magnet,,
11587,NAT202402,31453.0,322,paperclip,straw wrapper,straw wrapper,straw wrapper,,
11588,NAT202402,31460.0,323,paperclip,paperweight,paperweight,paperweight,,
11589,NAT202402,31464.0,323,paperclip,straw,straw,straw,,
11590,NAT202402,31467.0,323,paperclip,napkin ring,napkin ring,napkin ring,,
11591,NAT202402,31468.0,323,paperclip,plant marker,plant marker,plant marker,,
11592,NAT202402,31471.0,323,paperclip,gift tag,gift tag,gift tag,,
11593,NAT202402,31472.0,323,paperclip,name tag,name tag,name tag,,
11594,NAT202402,31480.0,324,paperclip,paperweight,paperweight,paperweight,,
11595,NAT202402,31486.0,324,paperclip,straw,straw,straw,,
11596,NAT202402,31487.0,324,paperclip,magnet,magnet,magnet,,
11597,NAT202402,31489.0,324,paperclip,napkin ring,napkin ring,napkin ring,,
11598,NAT202402,31490.0,324,paperclip,gift tag,gift tag,gift tag,,
11599,NAT202402,31500.0,325,paperclip,paperweight,paperweight,paperweight,,
11600,NAT202402,31504.0,325,paperclip,straw,straw,straw,,
11601,NAT202402,31507.0,325,paperclip,napkin ring,napkin ring,napkin ring,,
11602,NAT202402,31508.0,325,paperclip,plant marker,plant marker,plant marker,,
11603,NAT202402,31511.0,325,paperclip,gift tag,gift tag,gift tag,,
11604,NAT202402,31512.0,325,paperclip,name tag,name tag,name tag,,
11605,NAT202402,31522.0,326,paperclip,straw,straw,straw,,
11606,NAT202402,31532.0,326,paperclip,safety pin substitute,safety pin substitute,safety pin substitute,,
11607,NAT202402,31540.0,327,paperclip,paperweight,paperweight,paperweight,,
11608,NAT202402,31544.0,327,paperclip,name tag,name tag,name tag,,
11609,NAT202402,31549.0,327,paperclip,gift tag,gift tag,gift tag,,
11610,NAT202402,31550.0,327,paperclip,straw,straw,straw,,
11611,NAT202402,31551.0,327,paperclip,magnet,magnet,magnet,,
11612,NAT202402,31552.0,327,paperclip,toothbrush rest,toothbrush rest,toothbrush rest,,
11613,NAT202402,31560.0,328,paperclip,paperweight,paperweight,paperweight,,
11614,NAT202402,31564.0,328,paperclip,napkin ring,napkin ring,napkin ring,,
11615,NAT202402,31565.0,328,paperclip,plant marker,plant marker,plant marker,,
11616,NAT202402,31572.0,328,paperclip,straw holder,straw holder,straw holder,,
11617,NAT202402,31580.0,329,paperclip,paperweight,paperweight,paperweight,,
11618,NAT202402,31584.0,329,paperclip,name tag,name tag,name tag,,
11619,NAT202402,31600.0,330,paperclip,paperweight,paperweight,paperweight,,
11620,NAT202402,31604.0,330,paperclip,name tag,name tag,name tag,,
11621,NAT202402,31628.0,386,paperclip,paperweight,paperweight,paperweight,,
11622,NAT202402,31630.0,386,paperclip,gift tag,gift tag,gift tag,,
11623,NAT202402,31643.0,387,paperclip,plant marker,plant marker,plant marker,,
11624,NAT202402,31649.0,387,paperclip,gift tag,gift tag,gift tag,,
11625,NAT202402,31668.0,388,paperclip,paperweight,paperweight,paperweight,,
11626,NAT202402,31670.0,388,paperclip,gift tag,gift tag,gift tag,,
11627,NAT202402,31683.0,389,paperclip,paperclip as a gift tag,gift tag,gift tag,,
11628,NAT202402,31690.0,389,paperclip,paperclip as a plant marker,plant marker,plant marker,,
11629,NAT202402,31703.0,390,paperclip,plant marker,plant marker,plant marker,,
11630,NAT202402,31709.0,390,paperclip,gift tag,gift tag,gift tag,,
11631,NAT202402,31719.0,391,paperclip,plant marker,plant marker,plant marker,,
11632,NAT202402,31724.0,391,paperclip,gift tag,gift tag,gift tag,,
11633,NAT202402,31725.0,391,paperclip,straw cleaner,straw cleaner,straw cleaner,,
11634,NAT202402,31748.0,392,paperclip,paperweight,paperweight,paperweight,,
11635,NAT202402,31750.0,392,paperclip,gift tag,gift tag,gift tag,,
11636,NAT202402,31768.0,393,paperclip,paperweight,paperweight,paperweight,,
11637,NAT202402,31770.0,393,paperclip,gift tag,gift tag,gift tag,,
11638,NAT202402,31788.0,394,paperclip,paperweight,paperweight,paperweight,,
11639,NAT202402,31790.0,394,paperclip,gift tag,gift tag,gift tag,,
11640,NAT202402,31807.0,395,paperclip,plant marker,plant marker,plant marker,,
11641,NAT202402,31808.0,395,paperclip,gift tag,gift tag,gift tag,,
11642,NAT202402,31825.0,396,paperclip,gift tag,gift tag,gift tag,,
11643,NAT202402,31829.0,396,paperclip,paperweight,paperweight,paperweight,,
11644,NAT202402,31845.0,397,paperclip,gift tag,gift tag,gift tag,,
11645,NAT202402,31849.0,397,paperclip,paperweight,paperweight,paperweight,,
11646,NAT202402,31863.0,398,paperclip,plant marker,plant marker,plant marker,,
11647,NAT202402,31868.0,398,paperclip,straw cleaner,straw cleaner,straw cleaner,,
11648,NAT202402,31870.0,398,paperclip,gift tag,gift tag,gift tag,,
11649,NAT202402,31871.0,398,paperclip,paperweight,paperweight,paperweight,,
11650,NAT202402,31888.0,399,paperclip,gift tag,gift tag,gift tag,,
11651,NAT202402,31908.0,400,paperclip,paperweight,paperweight,paperweight,,
11652,NAT202402,31910.0,400,paperclip,gift tag,gift tag,gift tag,,
11653,NAT202402,31920.0,401,paperclip,paperclip as a gift tag,gift tag,gift tag,,
11654,NAT202402,31947.0,402,paperclip,paperclip as a plant marker,plant marker,plant marker,,
11655,NAT202402,31948.0,402,paperclip,paperclip as a gift tag,gift tag,gift tag,,
11656,NAT202402,31965.0,403,paperclip,paperweight,paperweight,paperweight,,
11657,NAT202402,31966.0,403,paperclip,gift tag,gift tag,gift tag,,
11658,NAT202402,31978.0,404,paperclip,plant marker,plant marker,plant marker,,
11659,NAT202402,31979.0,404,paperclip,gift tag,gift tag,gift tag,,
11660,NAT202402,32007.0,405,paperclip,paperweight,paperweight,paperweight,,
11661,NAT202402,32009.0,405,paperclip,gift tag,gift tag,gift tag,,
11662,NAT202402,32010.0,405,paperclip,plant marker,plant marker,plant marker,,
11663,NAT202402,32021.0,406,paperclip,plant marker,plant marker,plant marker,,
11664,NAT202402,32030.0,406,paperclip,gift tag,gift tag,gift tag,,
11665,NAT202402,32042.0,407,paperclip,plant marker,plant marker,plant marker,,
11666,NAT202402,32043.0,407,paperclip,gift tag,gift tag,gift tag,,
11667,NAT202402,32061.0,408,paperclip,paperclip as a gift tag,gift tag,gift tag,,
11668,NAT202402,32089.0,409,paperclip,gift tag,gift tag,gift tag,,
11669,NAT202402,32109.0,410,paperclip,paperweight,paperweight,paperweight,,
11670,NAT202402,32111.0,410,paperclip,gift tag,gift tag,gift tag,,
11671,NAT202402,32117.0,411,paperclip,marking a page,marking page,marking page,,
11672,NAT202402,32122.0,411,paperclip,holding a bandage,holding bandage,holding bandage,,
11673,NAT202402,32131.0,411,paperclip,writing a message,writing message,writing message,,
11674,NAT202402,32148.0,412,paperclip,gift tag holder,gift tag holder,gift tag holder,,
11675,NAT202402,32163.0,413,paperclip,paperweight,paperweight,paperweight,,
11676,NAT202402,32169.0,413,paperclip,napkin ring,napkin ring,napkin ring,,
11677,NAT202402,32170.0,413,paperclip,plant marker,plant marker,plant marker,,
11678,NAT202402,32171.0,413,paperclip,gift tag,gift tag,gift tag,,
11679,NAT202402,32199.0,415,paperclip,plant marker,plant marker,plant marker,,
11680,NAT202402,32200.0,415,paperclip,gift tag,gift tag,gift tag,,
11681,NAT202402,32201.0,415,paperclip,straw cleaner,straw cleaner,straw cleaner,,
11682,NAT202402,32203.0,415,paperclip,paperweight,paperweight,paperweight,,
11683,NAT202402,32221.0,416,paperclip,plant marker,plant marker,plant marker,,
11684,NAT202402,32227.0,416,paperclip,bobby pin,bobby pin,bobby pin,,
11685,NAT202402,32239.0,417,paperclip,straw cleaner,straw cleaner,straw cleaner,,
11686,NAT202402,32247.0,417,paperclip,gift tag,gift tag,gift tag,,
11687,NAT202402,32250.0,417,paperclip,magnet,magnet,magnet,,
11688,NAT202402,32260.0,418,paperclip,paper weight,paper weight,paper weight,,
11689,NAT202402,32263.0,418,paperclip,plant marker,plant marker,plant marker,,
11690,NAT202402,32267.0,418,paperclip,straw,straw,straw,,
11691,NAT202402,32272.0,418,paperclip,handcuff key,handcuff key,handcuff key,,
11692,NAT202402,32277.0,419,paperclip,plant marker,plant marker,plant marker,,
11693,NAT202402,32289.0,419,paperclip,straw cleaner,straw cleaner,straw cleaner,,
11694,NAT202402,32306.0,420,paperclip,paperclip as a message,message,message,,
11695,NAT202402,32307.0,420,paperclip,paperclip as a symbol,symbol,symbol,,
11696,NAT202402,32321.0,421,paperclip,plant marker,plant marker,plant marker,,
11697,NAT202402,32339.0,422,paperclip,paperweight,paperweight,paperweight,,
11698,NAT202402,32340.0,422,paperclip,straw,straw,straw,,
11699,NAT202402,32341.0,422,paperclip,plant marker,plant marker,plant marker,,
11700,NAT202402,32366.0,423,paperclip,paperclip as a label holder,label holder,label holder,,
11701,NAT202402,32369.0,423,paperclip,paperclip as a safety pin,safety pin,safety pin,,
11702,NAT202402,32370.0,423,paperclip,paperclip as a gift tag,gift tag,gift tag,,
11703,NAT202402,32386.0,424,paperclip,plant marker,plant marker,plant marker,,
11704,NAT202402,32392.0,424,paperclip,paperweight,paperweight,paperweight,,
11705,NAT202402,32408.0,425,paperclip,paperweight,paperweight,paperweight,,
11706,NAT202402,32426.0,426,paperclip,magnet holder,magnet holder,magnet holder,,
11707,NAT202402,32431.0,426,paperclip,emergency handcuff key,emergency handcuff key,emergency handcuff key,,
11708,NAT202402,32432.0,426,paperclip,paperweight,paperweight,paperweight,,
11709,NAT202402,32444.0,427,paperclip,plant marker,plant marker,plant marker,,
11710,NAT202402,32445.0,427,paperclip,gift tag,gift tag,gift tag,,
11711,NAT202402,32459.0,428,paperclip,gift tag,gift tag,gift tag,,
11712,NAT202402,32469.0,428,paperclip,plant marker,plant marker,plant marker,,
11713,NAT202402,32480.0,429,paperclip,paperweight,paperweight,paperweight,,
11714,NAT202402,32500.0,430,paperclip,plant marker,plant marker,plant marker,,
11715,NAT202402,32501.0,430,paperclip,gift tag,gift tag,gift tag,,
11716,NAT202402,32520.0,431,paperclip,plant markers,plant markers,plant markers,,
11717,NAT202402,32533.0,431,paperclip,toothbrush holder ,toothbrush holder,toothbrush holder,,
11718,NAT202402,32538.0,432,paperclip,paperweight,paperweight,paperweight,,
11719,NAT202402,32539.0,432,paperclip,plant marker,plant marker,plant marker,,
11720,NAT202402,32540.0,432,paperclip,price tag holder,price tag holder,price tag holder,,
11721,NAT202402,32556.0,433,paperclip,book mark,book mark,book mark,,
11722,NAT202402,32559.0,433,paperclip,gift tag,gift tag,gift tag,,
11723,NAT202402,32564.0,433,paperclip,plant marker,plant marker,plant marker,,
11724,NAT202402,32565.0,433,paperclip,napkin ring,napkin ring,napkin ring,,
11725,NAT202402,32586.0,434,paperclip,magnet,magnet,magnet,,
11726,NAT202402,32591.0,434,paperclip,straw,straw,straw,,
11727,NAT202402,32609.0,435,paperclip,magnet holder,magnet holder,magnet holder,,
11728,NAT202402,32620.0,436,paperclip,plant marker,plant marker,plant marker,,
11729,NAT202402,32621.0,436,paperclip,gift tag,gift tag,gift tag,,
11730,NAT202402,32626.0,436,paperclip,straw cleaner,straw cleaner,straw cleaner,,
11731,NAT202402,32628.0,436,paperclip,paperweight,paperweight,paperweight,,
11732,NAT202402,32643.0,437,paperclip,plant marker,plant marker,plant marker,,
11733,NAT202402,32646.0,437,paperclip,magnet,magnet,magnet,,
11734,NAT202402,32669.0,438,paperclip,gift tag,gift tag,gift tag,,
11735,NAT202402,32683.0,439,paperclip,plant marker,plant marker,plant marker,,
11736,NAT202402,32686.0,439,paperclip,straw cleaner,straw cleaner,straw cleaner,,
11737,NAT202402,32693.0,439,paperclip,magnetic field detector ,magnetic field detector,magnetic field detector,,
11738,NAT202402,32704.0,440,paperclip,plant marker,plant marker,plant marker,,
11739,NAT202402,32708.0,440,paperclip,napkin ring,napkin ring,napkin ring,,
11740,NAT202402,32713.0,440,paperclip,straw cleaner,straw cleaner,straw cleaner,,
11741,NAT202402,32720.0,441,paperclip,gift tag,gift tag,gift tag,,
11742,NAT202402,32724.0,441,paperclip,magnet holder,magnet holder,magnet holder,,
11743,NAT202402,32726.0,441,paperclip,paperweight,paperweight,paperweight,,
11744,NAT202402,32728.0,441,paperclip,plant marker,plant marker,plant marker,,
11745,NAT202402,32736.0,442,paperclip,plant marker,plant marker,plant marker,,
11746,NAT202402,32746.0,442,paperclip,gift tag,gift tag,gift tag,,
11747,NAT202402,32749.0,442,paperclip,paperweight,paperweight,paperweight,,
11748,NAT202402,32758.0,443,paperclip,plant marker,plant marker,plant marker,,
11749,NAT202402,32767.0,443,paperclip,gift tag,gift tag,gift tag,,
11750,NAT202402,32768.0,443,paperclip,paperweight,paperweight,paperweight,,
11751,NAT202402,32776.0,444,paperclip,plant marker,plant marker,plant marker,,
11752,NAT202402,32786.0,444,paperclip,gift tag,gift tag,gift tag,,
