research_id,response_id,respondent_id,object,original_response,cleaned_response,translated_response,originality_rater01,utility_rater01,originality_rater02,utility_rater02
NAT202401,15394,2972,paperclip,om stof bij elkaar te houden als iemand kleding maakt,hold fabric together makes clothes,hold fabric together,1,5,,
NAT202401,55,2657,paperclip,jurk mee maken,make dress,make dress,3,3,,
NAT202401,60,2657,paperclip,kunst,art,art,2,3,,
NAT202401,68,2657,paperclip,details in klei maken,making details clay,details in clay,3,4,,
NAT202401,71,2657,paperclip,moderne kunst,modern Art,modern art,2.5,3,,
NAT202401,347,2664,paperclip,Het ijzerdraad gebruiken om een tekst in iets te graveren (dat zachter is dan ijzer),iron wire engrave text,iron wire engrave text,3,4,,
NAT202401,484,2668,paperclip,aan kleding maken,making clothes,making clothes,2,3,,
NAT202401,489,2668,paperclip,schilderen,paint,paint,2.5,3,,
NAT202401,599,2672,paperclip,abstracte kunst,Abstract art,abstract art,2.5,3,,
NAT202401,987,2676,paperclip,kunstwerk maken,create artwork,artwork,2,3,,
NAT202401,996,2676,paperclip,paperclip kan je verven,paint,paint,2.5,3,,
NAT202401,1097,2677,paperclip,je naam in klei schrijven,write name clay,write in clay,3,4,,
NAT202401,1103,2677,paperclip,gebruiken om rechte lijnen mee te tekenen,draw straight lines,draw straight lines,2,4,,
NAT202401,1162,2679,paperclip,figuurtjes uit maken door ze te verbuigen,make figures bending,figures,2,3,,
NAT202401,1166,2679,paperclip,je kan ze verven om je stationary wat schattiger te maken,paint make stationary little cuter,paint,2.5,3,,
NAT202401,1366,2684,paperclip,kunst,art,art,2,3,,
NAT202401,1379,2684,paperclip,graveren/krassen,engravingscratching,engravingscratching,2,4,,
NAT202401,1452,2685,paperclip,paperclip buigen in mooie figuutjes,bend paper clip beautiful figures,make beautiful figures,2,3,,
NAT202401,1465,2685,paperclip,in een andere kleur verven,paint different color,paint different color,2.5,4,,
NAT202401,1510,2686,paperclip,"dieren beeldje maken (of een ander soort beeldje), dus het contour maken",making animal statue  ie  making contour,making animal statue  ie  making contour,3,3,,
NAT202401,1512,2686,paperclip,vormpjes van maken,make shapes,make shapes,2,4,,
NAT202401,1568,2687,paperclip,textuur aanbrengen in klei,adding texture clay,textured clay,3.3,4,,
NAT202401,1675,2689,paperclip,mee schrijven jn het z,write,write,1,3,,
NAT202401,1676,2689,paperclip,mee schrijven in klei,write clay,write in clay,3,4,,
NAT202401,1677,2689,paperclip,Mee schrijven in zand,Write sand,write in sand,3,4,,
NAT202401,1678,2689,paperclip,Schrijven op huid,Writing skin,writing on skin,2.5,3,,
NAT202401,1856,2692,paperclip,je kan er figuurtjes van maken,make figures,make figures,2,3,,
NAT202401,2083,2695,paperclip,een hartje mee maken,make heart,heart shape,2,4,,
NAT202401,2132,2696,paperclip,rechte lijn trekken,draw straight line,draw straight line,2,4,,
NAT202401,2135,2696,paperclip,beest figuurtjes maken,making animal figures,animal figures,3,3,,
NAT202401,2146,2696,paperclip,shirt maken,making shirt,making shirt,2,3,,
NAT202401,2147,2696,paperclip,broek maken,making pants,making pants,2,3,,
NAT202401,2190,2697,paperclip,etsen,etching,etching,2.5,4,,
NAT202401,2247,2698,paperclip,kunst van maken,making art,making art,2,3,,
NAT202401,2334,2699,paperclip,iets graferen in een boom,engrave tree,engrave in bark,3,4,,
NAT202401,2430,2700,paperclip,hartje van maken,make heart,heart shape,2,4,,
NAT202401,2682,2703,paperclip,beschilderen,paint,paint,2.5,3,,
NAT202401,2690,2703,paperclip,ergens in kerven,carve,carve,2.5,4,,
NAT202401,2693,2703,paperclip,vormpjes mee maken,make shapes,make shapes,2,4,,
NAT202401,2694,2703,paperclip,natekenen of schilderen,drawing painting,drawing painting,2,3,,
NAT202401,2793,2704,paperclip,om mee te schilderen,paint,paint,2.5,3,,
NAT202401,3121,2712,paperclip,maak en hart,make heart,make heart,2,4,,
NAT202401,3122,2712,paperclip,maak een dier,make animal,make animal,2.7,4,,
NAT202401,3123,2712,paperclip,verf het,paint,paint,2.5,3,,
NAT202401,3195,2713,paperclip,uit elkaar halen en gebruiken om te schilderen,take apart painting,painting,2.5,3,,
NAT202401,3285,2714,paperclip,toren als je het aan elkaar vast lijmt,tower glue together,make tower,2,3,,
NAT202401,3462,2717,paperclip,making art ,making art,art,2,3,,
NAT202401,3532,2718,paperclip,naam carveren in het hout,carving name wood,wood carving,3,4,,
NAT202401,3652,2720,paperclip,voor kunst gebruiken,art,art,2,3,,
NAT202401,3678,2721,paperclip,werk,work,work,1,0,,
NAT202401,4003,2728,paperclip,paperclip kunstwerk maken,create artwork,artwork,2,3,,
NAT202401,4118,2730,paperclip,kleden,dress,dress,2,3,,
NAT202401,4274,2735,paperclip,Om een speelpistooltje van te maken,make play pistol,make play pistol,3,4,,
NAT202401,4404,2740,paperclip,om een topje die te veel huid laat zien dicht te klippen ,clip top shows much skin,clip top shows much skin,3,4,,
NAT202401,4512,2742,paperclip,dingen uitkerven,carve,carve,2.5,4,,
NAT202401,4574,2745,paperclip,kunst maken,making art,making art,2,3,,
NAT202401,4656,2746,paperclip,omtrek van maken,make outline,make outline,2,4,,
NAT202401,4658,2746,paperclip,beeldwerk mee maken,create images,create images,2,3,,
NAT202401,4944,2750,paperclip,figurr maken,make figure,figures,2,3,,
NAT202401,4952,2750,paperclip,moderne kunst,modern Art,modern art,2.5,3,,
NAT202401,5114,2754,paperclip,hartje maken,make heart,make heart,2,4,,
NAT202401,5157,2755,paperclip,vormen mee maken,create shapes,create shapes,2,4,,
NAT202401,5413,2760,paperclip,tekening van het rondje overlijnen,Overline drawing circle,overline drawing circle,2,3,,
NAT202401,5832,2767,paperclip,graveren,engrave,engrave,2.5,4,,
NAT202401,5891,2768,paperclip,kunstwerk mee maken,create work art,create work art,2,3,,
NAT202401,5987,2772,paperclip,Figuur maken,Make figure,make figure,2,3,,
NAT202401,6046,2774,paperclip,vormpjes mee maken,make shapes,shapes,2,4,,
NAT202401,6049,2774,paperclip,kunstwerk met duizenden paperclips,artwork thousands paper clips,artwork,2,3,,
NAT202401,6121,2775,paperclip,Klei tool ,Clay tool,clay tool,3,4,,
NAT202401,6234,2778,paperclip,cirkeltjes van makne,circles makne,make circles,2,4,,
NAT202401,6449,2781,paperclip,een papier beplakken met verschillend gekleurde clips als kunstwerk,Cover piece paper different colored clips work art,artwork,2,3,,
NAT202401,6597,2785,paperclip,kunstvoorwerpen,works art,works art,2,3,,
NAT202401,6855,2789,paperclip,ombuigen tot hartje,turn heart,turn heart,3,4,,
NAT202401,7102,2793,paperclip,kunstwerk,artwork,artwork,2,3,,
NAT202401,7272,2795,paperclip,er in een baksteen mee tekenen of schrijven,draw write,draw/write,2,3,,
NAT202401,7284,2795,paperclip,kunst (modern),art,art,2,3,,
NAT202401,7335,2796,paperclip,Ombuigen in een hartje en als Valentijnskado geven,Turn heart give Valentine s Day gift,turn heart give valentine s day gift,3,4,,
NAT202401,7346,2796,paperclip,in het zand tekenen ,drawing sand,drawing sand,3,4,,
NAT202401,7376,2797,paperclip,graveren,engrave,engrave,2.5,4,,
NAT202401,7434,2800,paperclip,een sculptuur mee maken,make sculpture,sculpture,2.5,3,,
NAT202401,7515,2802,paperclip,je kunt het gebruiken om mee te verven ,painting,painting,2.5,3,,
NAT202401,7584,2805,paperclip,mee schrijven,write,write,1,3,,
NAT202401,7593,2805,paperclip,kunstwerk,artwork,artwork,2,3,,
NAT202401,7674,2810,paperclip,paperclip toren,tower,tower,2,3,,
NAT202401,7675,2810,paperclip,3d objecten buigen zoals eifeltoren,3d bending objects eiffel tower,3d bending objects eiffel tower,3,3,,
NAT202401,7747,2813,paperclip,aan elkaar rijgen tot een harnas/bescherming,string together form harnessprotection,make harness,3,3,,
NAT202401,7755,2813,paperclip,kunst,art,art,2,3,,
NAT202401,7829,2814,paperclip,Gebruiken om na te tekenen,tracing,tracing,2.5,4,,
NAT202401,7835,2814,paperclip,Kunst maken,Making art,art,2,3,,
NAT202401,8024,2817,paperclip,kunstwerk van maken,create work art,create work art,2,3,,
NAT202401,8079,2818,paperclip,verbolgen tot een kunstvoorwerp,outraged object art,outraged object art,3,3,,
NAT202401,8160,2819,paperclip,verven,paint,paint,2.5,3,,
NAT202401,8256,2820,paperclip,je kunt er mee tekenen op je huid,draw skin,draw on skin,2,3,,
NAT202401,8321,2822,paperclip,kunst mee maken,create art,create art,2,3,,
NAT202401,8412,2823,paperclip,Mini sculptures,Mini sculptures,mini sculptures,2.5,3,,
NAT202401,8418,2823,paperclip,Carving tool,Carving tool,carving tool,2.5,4,,
NAT202401,8640,2827,paperclip,beschilderen ,paint,paint,2.5,3,,
NAT202401,8770,2830,paperclip,schrijven,write,write,1,3,,
NAT202401,8911,2832,paperclip,ermee kerven in een boom,carve tree,carve tree,3,4,,
NAT202401,8969,2833,paperclip,vouwen tot een kunstwerkje,fold work art,art work,2,3,,
NAT202401,8976,2833,paperclip,kan het als scalpel gebruiken voor het maken van klei figuren ,scalpel making clay figures,clay figures,3,4,,
NAT202401,9034,2836,paperclip,ombuigen tot een vormpje,bend shape,make shapes,2,4,,
NAT202401,9113,2837,paperclip,kunstvoorwerp,art object,art object,2,3,,
NAT202401,9296,2841,paperclip,kunstwerk,artwork,artwork,2,3,,
NAT202401,9393,2842,paperclip,Vormpjes maken,Making shapes,making shapes,2,4,,
NAT202401,9463,2844,paperclip,Verschillende kleuren verven,Paint different colors,paint different colors,2.5,3,,
NAT202401,9465,2844,paperclip,een hartje van maken,make heart,make heart,2,4,,
NAT202401,9614,2846,paperclip,vormen maken,making shapes,making shapes,2,4,,
NAT202401,9687,2847,paperclip,kunstwerkjes mee maken,create works art,create works art,2,3,,
NAT202401,9723,2848,paperclip,for a project ,project,project,2,3,,
NAT202401,9732,2848,paperclip,diy projects ,projects,projects,2,3,,
NAT202401,9810,2851,paperclip,kunst maken,making art,making art,2,3,,
NAT202401,9813,2851,paperclip,figuren maken,making figures,making figures,2,3,,
NAT202401,9882,2852,paperclip,figuurtjes mee maken in koekjesdeeg,make figures cookie dough,make figures cookie dough,3.3,3,,
NAT202401,10087,2857,paperclip,je kan er vormpjes van maken bijvoorbeeld een hartje,make shapes  example heart,make shapes  example heart,2,4,,
NAT202401,10254,2863,paperclip,verbuigen tot een mini sculptuur ,bend mini sculpture,bend mini sculpture,2.5,3,,
NAT202401,10316,2864,paperclip,gebruiken als vormpje om over te tekenen,shape draw,shape draw,2,4,,
NAT202401,10376,2867,paperclip,je kan er iets mee bouwen,build,build,2,3,,
NAT202401,10417,2868,paperclip,om een sculptuure te maken,make sculpture,make sculpture,2,3,,
NAT202401,10420,2868,paperclip,om erop te tekenen,draw,draw,1,3,,
NAT202401,10512,2870,paperclip,kunstwerkje,work art,work art,2,3,,
NAT202401,10518,2870,paperclip,je kan het gebruiken om in steen iets uit te houwen,carve stone,carve stone,3,2,,
NAT202401,10684,2874,paperclip,tekenen,draw,draw,1,3,,
NAT202401,10820,2876,paperclip,vormpjes maken,making shapes,making shapes,2,4,,
NAT202401,10830,2876,paperclip,kunst mee maken,create art,art,2,3,,
NAT202401,10884,2877,paperclip,werk,work,work,1,0,,
NAT202401,10984,2879,paperclip,een ketting maken van de hartjes van de paperclip,make chain hearts,make chain hearts,2,4,,
NAT202401,11144,2881,paperclip,klei modelleren,modeling clay,modeling clay,3,4,,
NAT202401,11224,2882,paperclip,graven in zand ,digging sand,digging sand,3,2,,
NAT202401,11230,2882,paperclip,kunstwerk van paperclips,artwork paper clips,artwork,2,3,,
NAT202401,11382,2884,paperclip,mee tekenen in het zand,draw sand,draw sand,3,4,,
NAT202401,11553,2900,paperclip,een figuur maken,make figure,make figure,2,3,,
NAT202401,11628,2901,paperclip,iets ingraveren,engrave,engrave,2.5,4,,
NAT202401,11667,2902,paperclip,schrtift,writing,writing,2,3,,
NAT202401,11800,2906,paperclip,om mee te verven,paint,paint,2.5,3,,
NAT202401,11883,2907,paperclip,kerfen,carve,carve,2.5,4,,
NAT202401,11953,2910,paperclip,vormpjes maken ,making shapes,making shapes,2,4,,
NAT202401,11966,2910,paperclip,kunst maken ,making art,art,2,3,,
NAT202401,12170,2912,paperclip,verwerken in schilderij,incorporate painting,painting,2.5,3,,
NAT202401,12177,2912,paperclip,kaartenhuis bouwen,build house cards,build house of cards,3,3,,
NAT202401,12185,2912,paperclip,een jurk van maken,make dress,make dress,3,3,,
NAT202401,12258,2913,paperclip,nieuwe vormpjes maken,make new shapes,make new shapes,2,4,,
NAT202401,12262,2913,paperclip,kunstwerk maken,create artwork,artwork,2,3,,
NAT202401,12323,2914,paperclip,use to sculpt art,sculpt art,sculpt art,2.5,3,,
NAT202401,12457,2917,paperclip,In een vreemde vorm buigen en je kind die vorm na laten maken als puzzel (als je even moet rusten),Bend strange shape child recreate shape puzzle,shape puzzle for child,3,4,,
NAT202401,12471,2917,paperclip,In s-vorm buigen en gebruiken als voorbeeld van een mooie logistieke curve in IRT,Bend sshape example nice logistic curve IRT,make logistic curve graph,3,4,,
NAT202401,12656,2919,paperclip,vormpjes mee maken ,make shapes,shapes,2,4,,
NAT202401,12745,2920,paperclip,kunstvoorwerp,art object,art object,2,3,,
NAT202401,12860,2923,paperclip,kunst mee maken,create art,create art,2,3,,
NAT202401,12943,2925,paperclip,beeldhouwen door de paperclip om te vormen ,sculpting reshaping,sculpting reshaping,2,3,,
NAT202401,12994,2927,paperclip,kunstwerkje van maken,create work art,create work art,2,3,,
NAT202401,12995,2927,paperclip,op een podium leggen met een spotlight en zeggen dat het moderne kunst is,put stage spotlight say modern art,put stage spotlight say modern art,3.3,3,,
NAT202401,13045,2928,paperclip,kunstwerkje,work art,work art,2,3,,
NAT202401,13113,2931,paperclip,Ombuigen tot kunst ,Turn art,art,2,3,,
NAT202401,13114,2931,paperclip,Ombuigen tot kleine vormpjes ,Bend small shapes,make small shapes,2,4,,
NAT202401,13122,2931,paperclip,kunst mee maken,create art,art,2,3,,
NAT202401,13214,2932,paperclip,driehoeksvorm,triangle shape,triangle shape,2,3,,
NAT202401,13229,2932,paperclip,makkelijk te maken,easy make,easy make,2,0,,
NAT202401,13409,2935,paperclip,Kleedje van maken,Make dress,make dress,3,3,,
NAT202401,13441,2936,paperclip,om om te buigen in bijvoorbeeld een hartje als versiering,turn  example  heart decoration,turn  example  heart decoration,2.5,4,,
NAT202401,13660,2939,paperclip,miniatuurfiguurtjes mee te maken,make miniature figures,make miniature figures,3,3,,
NAT202401,13738,2940,paperclip,kunstwerk maken,create artwork,create artwork,2,3,,
NAT202401,13865,2941,paperclip,als kunst materiaal gebruiken,art material,art material,2,3,,
NAT202401,13866,2941,paperclip,iets in een boom kerven,carve tree,carve tree,3,4,,
NAT202401,13867,2941,paperclip,iets in een tafel kerven,carve table,carve table,3,4,,
NAT202401,13996,2942,paperclip,graferen in bijv een boom,grave  example  tree,engrave in tree,3,4,,
NAT202401,14003,2942,paperclip,ermee schilderen,paint,paint,2.5,3,,
NAT202401,14291,2949,paperclip,kunst maken,making art,art,2,3,,
NAT202401,14298,2949,paperclip,poppetjes maken,making puppets,making puppets,3,3,,
NAT202401,14302,2949,paperclip,de eifeltoren nabouwen,recreate eiffel tower,recreate eiffel tower,3,3,,
NAT202401,14444,2951,paperclip,ombuigen tot een hartje,bend heart,heart shape,2,4,,
NAT202401,14498,2952,paperclip,schrijven,write,write,1,3,,
NAT202401,14588,2955,paperclip,Je kan er vormpjes mee maken,make shapes,shapes,2,4,,
NAT202401,14688,2956,paperclip,vormen mee maken,create shapes,create shapes,2,4,,
NAT202401,14747,2957,paperclip,Hartje,Heart,heart,2,4,,
NAT202401,14979,2962,paperclip,tekst graveren in oppervalk,engrave text surface,engrave text surface,2.5,4,,
NAT202401,14983,2962,paperclip,gebruiken in kunst,art,art,2,3,,
NAT202401,15098,2964,paperclip,Klei kunstwerkjes verstevigen,Strengthening clay works art,strengthening clay works art,3,4,,
NAT202401,15101,2964,paperclip,Als tool om in klei patroontjes te tekenen,tool drawing patterns clay,tool drawing patterns clay,3,4,,
NAT202401,292,2662,paperclip,vishaak van maken,make fishing hook,make fishing hook,2.5,4,,
NAT202401,1089,2677,paperclip,vissen vangen,catching fish,catching fish,3,4,,
NAT202401,1240,2680,paperclip,vishaak van maken,make fishing hook,make fishing hook,2.5,4,,
NAT202401,1920,2693,paperclip,als haak gebruiken,hook,hook,2,4,,
NAT202401,2263,2698,paperclip,omvormen tothaakje,convert hook,convert hook,2,4,,
NAT202401,2508,2701,paperclip,vissenhaakje,fishhook,fishhook,2.5,4,,
NAT202401,2792,2704,paperclip,haakje,hook,hook,2,4,,
NAT202401,2872,2707,paperclip,als haakje aan de muur ,hook wall,hook wall,2,4,,
NAT202401,3116,2712,paperclip,haak,hook,hook,2,4,,
NAT202401,3280,2714,paperclip,om buigen in haak ,bend hook,hook,2,4,,
NAT202401,3281,2714,paperclip,vishaak,fishhook,fishhook,2.5,4,,
NAT202401,3455,2717,paperclip,using it as a fishook,fishook,fishook,2.5,4,,
NAT202401,4263,2735,paperclip,Om als haak voor een hengel te gebruiken na omvouwing,hook fishing rod folding,hook fishing rod,2.5,4,,
NAT202401,4662,2746,paperclip,als ornament haakje,ornamental hook,ornamental hook,2,4,,
NAT202401,5220,2757,paperclip,je kan het gebruiken als vishaak,fishing hook,fishing hook,2.5,4,,
NAT202401,5345,2759,paperclip,gebruiken als vishaak,fishing hook,fishing hook,2.5,4,,
NAT202401,5897,2768,paperclip,gebruiken als vishaak',fishing hook,fishing hook,2.5,4,,
NAT202401,6600,2785,paperclip,vishengelhaakje,fishing rod hook,fishing rod hook,3,4,,
NAT202401,6660,2786,paperclip,haakje ,hook,hook,2,4,,
NAT202401,6744,2787,paperclip,Als haakje op iets uit een rooster op te vissen,hook fish grid,hook fish grid,2.5,4,,
NAT202401,6791,2788,paperclip,haakje aan de muur,hook wall,hook wall,2,4,,
NAT202401,7107,2793,paperclip,vishaak,fishhook,fishhook,2.5,4,,
NAT202401,7510,2802,paperclip,je zou het kunnen gebruiken als vishaakje,could fishing hook,could fishing hook,2,4,,
NAT202401,7579,2805,paperclip,haakje,hook,hook,2,4,,
NAT202401,7629,2808,paperclip,vissen,fishing,fishing,2,4,,
NAT202401,8252,2820,paperclip,je kan er een vishaak van vouwen,fold fishing hook,fishing hook,2.5,4,,
NAT202401,8417,2823,paperclip,Fish hook,Fishhook,fishhook,2.5,4,,
NAT202401,8715,2828,paperclip,Als vishaak,fishing hook,fishing hook,2.5,4,,
NAT202401,8766,2830,paperclip,haak,hook,hook,2,4,,
NAT202401,8836,2831,paperclip,vishaak,fishhook,fishhook,2.5,4,,
NAT202401,9960,2854,paperclip,haak voor vissen,hook fishing,fishhook,2.5,4,,
NAT202401,10090,2857,paperclip,een visje openmaken en de graden eruit halen ,open fish take degrees,open fish take degrees,3,3,,
NAT202401,11142,2881,paperclip,een haak van maken voor aan een hengel,make hook fishing rod,hook fishing rod,2.5,4,,
NAT202401,11314,2883,paperclip,haakje,hook,hook,2,4,,
NAT202401,11794,2906,paperclip,haak,hook,hook,2,4,,
NAT202401,12068,2911,paperclip,visnet ,fishing net,fishing net,3,3,,
NAT202401,12071,2911,paperclip,haakje ,hook,hook,2,4,,
NAT202401,12472,2917,paperclip,Roze schilderen en dan als nepworm gebruiken tijdens het vissen,Paint pink fake worm fishing,fake worm when fishing,3,2,,
NAT202401,12999,2927,paperclip,vishaak vouwen? Geen idee of dat kan,folding fishhook  idea s possible,folding fishhook  idea s possible,3,4,,
NAT202401,14145,2946,paperclip,haakje,hook,hook,2,4,,
NAT202401,14297,2949,paperclip,vishaak maken,make fishing hook,fishing hook,2.5,4,,
NAT202401,14800,2958,paperclip,haakje,hook,hook,2,4,,
NAT202401,14910,2960,paperclip,vis haak,fish hook,fish hook,2.5,4,,
NAT202401,15308,2970,paperclip,haakje,hook,hook,2,4,,
NAT202401,193,2660,paperclip,haakje om dingen aan op te hangen ,hook hang,hook hang,2,4,,
NAT202401,291,2662,paperclip,je kunt er iets aan ophangen,hang,hang,1,4,,
NAT202401,423,2667,paperclip,iets ophangen,hang,hang,1,4,,
NAT202401,1364,2684,paperclip,gordijnhaakje,curtain hook,curtain hook,2.5,4,,
NAT202401,1377,2684,paperclip,ophangsysteem,hanging system,hang,1,4,,
NAT202401,1455,2685,paperclip,een gordijn maken van paperclips,make curtain paper clips,curtain,2.5,4,,
NAT202401,1783,2690,paperclip,gordijnen ophangen,hanging curtains,hanging curtains,2.5,4,,
NAT202401,1848,2692,paperclip,iets mee ophangen,hang,hang,1,4,,
NAT202401,2073,2695,paperclip,foto's ophangen aan een lijn,hanging pictures line,hanging pictures line,2,5,,
NAT202401,2145,2696,paperclip,gordijn maken,make curtain,curtain,2.5,4,,
NAT202401,2332,2699,paperclip,foto's ophangen,hang photos,hang photos,2,5,,
NAT202401,2340,2699,paperclip,gebruiken als frame om coole foto's mee te maken,frame take cool photos,frame to take pics in ,3,3,,
NAT202401,2450,2700,paperclip,foto mee ophangen aan een lijntje,hang photo line,hang photo line,2,5,,
NAT202401,2570,2702,paperclip,object ophangen,hang object,hang,1,4,,
NAT202401,2680,2703,paperclip,ophangen als kunst,hang art,hang art,2,4,,
NAT202401,2691,2703,paperclip,fotograferen,photographing,photographing,2,5,,
NAT202401,3019,2709,paperclip,hele reeks paperclip maken en daar aan allemaal foto's hangen,make whole series paper clips hang photos,make whole series paper clips hang photos,3,5,,
NAT202401,3066,2711,paperclip,foto hanger,photo hanger,photo hanger,2,5,,
NAT202401,3113,2712,paperclip,iets ophangen,hang,hang,1,4,,
NAT202401,3537,2718,paperclip,het in een tekening steken en het ophangen,stick drawing hang,stick drawing hang,2,5,,
NAT202401,3955,2726,paperclip,in een hoek van 90 graden vouwen en als kaarten of foto standaard gebruiken,fold 90 degree angle cards photo stands,photo stand,3,4,,
NAT202401,4196,2731,paperclip,een poster mee ophangen,hang poster,hang poster,2,5,,
NAT202401,4208,2731,paperclip,aan een lijn rijgen en daar foto's aan hangen,string line hang pictures,hang pictures,2,5,,
NAT202401,4414,2740,paperclip,foto's aan een draad hangen ,hanging pictures thread,hanging pictures thread,2,5,,
NAT202401,4455,2741,paperclip,Kaarten mee ophangen,Hang cards,hang cards,1,5,,
NAT202401,4516,2742,paperclip,fotos ophangen,hang photos,hang photos,2,5,,
NAT202401,4804,2748,paperclip,haakje om iets aan op te hangen,hook hang,hook hang,2,4,,
NAT202401,5027,2751,paperclip,iets ophangen,hang,hang,1,4,,
NAT202401,5066,2753,paperclip,een fotolijstje van paperclips maken ,make photo frame paper clips,make photo frame paper clips,3,3,,
NAT202401,5122,2754,paperclip,gebruiken om achterkant van een fotolijstje los te maken,loosen back photo frame,loosen back photo frame,2.5,4,,
NAT202401,5290,2758,paperclip,ja kan er foto's van maken en verkopen aan mensen met een paperclip fetish,yes  take pictures sell people fetish,yes  take pictures sell people fetish,3,3,,
NAT202401,5342,2759,paperclip,was mee ophangen,hanging,hanging,1,4,,
NAT202401,5344,2759,paperclip,schilderijen mee ophangen,hang paintings,hang paintings,2,5,,
NAT202401,5401,2760,paperclip,gordijn dichtmaken,close curtain,close curtain,2.5,5,,
NAT202401,5489,2761,paperclip,iets mee ophangen,hang,hang,1,4,,
NAT202401,5570,2762,paperclip,poster mee ophangen om een punaise ,hang poster thumbtack,hang poster,2,5,,
NAT202401,5654,2764,paperclip,inlijsten en als kunst ophangen,frame hang art,frame hang art,2.5,3,,
NAT202401,5839,2767,paperclip,kaarten mee ophangen,hang cards,hang cards,1,5,,
NAT202401,5841,2767,paperclip,kerst kaarten ophangen,hang Christmas cards,hang christmas cards,2,5,,
NAT202401,5896,2768,paperclip,foto's aan ophangen,hang photos,hang photos,2,5,,
NAT202401,5989,2772,paperclip,Iets aan ophangen,Hang,hang,1,4,,
NAT202401,5997,2772,paperclip,om fotos vast te houden,hold photos,hold photos,1,4,,
NAT202401,6041,2774,paperclip,gordijnen bij elkaar houden,keep curtains together,keep curtains together,2.5,5,,
NAT202401,6057,2774,paperclip,schilderij ophangen,hang painting,hang painting,2,5,,
NAT202401,6349,2780,paperclip,Fotos ophangen aan een touw,Hang photos rope,hang photos on rope,2,5,,
NAT202401,6535,2784,paperclip,iets ophangen,hang,hang,1,4,,
NAT202401,6604,2785,paperclip,fotolijsjtes,photo frames,photo frames,2.5,3,,
NAT202401,6673,2786,paperclip,gordijn ding,curtain thing,curtain,2.5,4,,
NAT202401,6738,2787,paperclip,Als haakje om foto's op te hangen,hook hang photos,hook hang photos,2,5,,
NAT202401,7345,2796,paperclip,Een instagram account creÃ«ren van een paperclip met fotos over de hele wereld ,Create Instagram account photos around world,create instagram account photos around world,3.3,5,,
NAT202401,7513,2802,paperclip,je kunt er fotos mee ophangen,hang pictures,hang pictures,2,5,,
NAT202401,7905,2815,paperclip,een paperclip ketting maken waar je foto's aan kan hangen,make chain hang photos,make chain hang photos,2,4,,
NAT202401,7913,2815,paperclip,gebruiken om een foto haakje te maken,create photo hook,create photo hook,3,4,,
NAT202401,7970,2816,paperclip,haakje om iets (schilderij) aan op te hangen,hook hang ,hook hang ,2,4,,
NAT202401,8025,2817,paperclip,fotografie object,photography object,photography object,3,5,,
NAT202401,8145,2819,paperclip,fotos ophangen,hang photos,hang photos,2,5,,
NAT202401,8645,2827,paperclip,ze aan een touwtje hangen en als slinger gebruiken ,hang string sling,hang string sling,2.5,3,,
NAT202401,8712,2828,paperclip,foto's ophangen,hang photos,hang photos,2,5,,
NAT202401,8908,2832,paperclip,poster ophangen,hang poster,hang poster,2,5,,
NAT202401,9114,2837,paperclip,voorwerpen ophangen,hang objects,hang,1,4,,
NAT202401,9395,2842,paperclip,Iets ophangen,Hang,hang,1,4,,
NAT202401,9459,2844,paperclip,Dingen ophangen,Hanging,hanging,1,4,,
NAT202401,9680,2847,paperclip,iets ophangen,hang,hang,1,4,,
NAT202401,10021,2856,paperclip,gebruiken als haakje om dingen op te hangen,hook hang,hook hang,2,4,,
NAT202401,10258,2863,paperclip,haakje om iets aan op te hangen ,hook hang,hook hang,2,4,,
NAT202401,10385,2867,paperclip,je kan het gebruiken om iets op te hangen,hang,hang,1,4,,
NAT202401,10585,2871,paperclip,papiertje ophangen aan draadje,hang piece paper thread,hang piece paper thread,1,5,,
NAT202401,10833,2876,paperclip,iets ophangen,hang,hang,1,4,,
NAT202401,10928,2878,paperclip,"je zou hem zo kunnen vouwen   kunnen ophangen dat je er iets, bestaande uit een touwtje, aan op kunt",could fold hang way could hang consisting string,could fold hang way could hang consisting string,2,4,,
NAT202401,10929,2878,paperclip,hangen,hang,hang,1,4,,
NAT202401,11060,2880,paperclip,foto's ophangen,hang photos,hang photos,2,5,,
NAT202401,11232,2882,paperclip,fotolijst ,photo frame,photo frame,2.5,3,,
NAT202401,11379,2884,paperclip,iets mee ophangen,hang,hang,1,4,,
NAT202401,11501,2886,paperclip,kaartjes mee ophangen,hang cards,hang cards,1,5,,
NAT202401,11626,2901,paperclip,iets ophangen,hang,hang,1,4,,
NAT202401,11747,2904,paperclip,gebruik om dingen aan te hangen,hang,hang,1,4,,
NAT202401,11895,2907,paperclip,een papiertje laten hangen aan een touwtje,leave piece paper hanging string,leave piece paper hanging string,2.2,5,,
NAT202401,11970,2910,paperclip,dingen mee ophangen,hang,hang,1,4,,
NAT202401,12171,2912,paperclip,als gordijnrails gebruiken,curtain rails,curtain rails,3,4,,
NAT202401,12662,2919,paperclip,iets mee ophangen,hang,hang,1,4,,
NAT202401,12887,2924,paperclip,om dingen aan te hangen,hang,hang,1,4,,
NAT202401,13052,2928,paperclip,"ophangfunctie voor bijv kaartjes, versiersels etc.",hanging function cards  decorations  etc ,hanging function cards  decorations  etc ,1,5,,
NAT202401,13572,2938,paperclip,foto's ophangen,hang photos,hang photos,2,5,,
