response_id,research_id,respondent_id,object,original_response,cleaned_response,translated_response,originality_rater02,utility_rater02
21007.3,CES201802,1575,can, kunstwerk maken,kunstwerk,artwork,3,3
21009,CES201802,1575,can,kunstwerk maken,kunstwerk,artwork,3,3
21635,CES201802,1669,can,kunstwerk van maken,kunstwerk,artwork,3,3
22681,CES201802,1807,can,kunstwerk maken,kunstwerk,artwork,3,3
22831,CES201802,1826,can,kunstwerk,kunstwerk,artwork,3,3
22940,CES201802,1838,can,Kunstwerk maken,kunstwerk,artwork,3,3
23102,CES201802,1857,can,kunstwerk,kunstwerk,artwork,3,3
23353,CES201802,1885,can,kunstwerk,kunstwerk,artwork,3,3
23363,CES201802,1887,can,een kunstwerk maken,kunstwerk,artwork,3,3
23432,CES201802,1895,can,een kunstwerk van maken,kunstwerk,artwork,3,3
19000,CES201802,1332,can,kunstwerkje van maken,kunstwerkje,work of art,3,3
21162,CES201802,1612,can,kunstwerkjes mee maken,kunstwerkjes,works of art,3,3
19201,CES201802,1357,can,je kutn het gebruiken als versiering,kutn versiering,shitty decoration,3,3
21497,CES201802,1650,can,kwastenhouder,kwastenhouder,brush holder,2,5
19453,CES201802,1399,can,lam,lam,lamb,0,0
18711,CES201802,1302,can,lamp,lamp,lamp,3,4
18766,CES201802,1307,can,lamp,lamp,lamp,3,4
19042,CES201802,1338,can,lamp,lamp,lamp,3,4
19357,CES201802,1383,can,lamp,lamp,lamp,3,4
19454,CES201802,1399,can,lamp*,lamp,lamp,3,4
19878,CES201802,1444,can,lamp in doen,lamp,lamp,3,4
19915,CES201802,1448,can,lamp,lamp,lamp,3,4
20070,CES201802,1466,can,Lamp,lamp,lamp,3,4
20625,CES201802,1529,can,lamp van maken,lamp,lamp,3,4
20811,CES201802,1558,can,lamp,lamp,lamp,3,4
21737,CES201802,1682,can,lamp,lamp,lamp,3,4
22152,CES201802,1741,can,een lamp van maken,lamp,lamp,3,4
22169,CES201802,1744,can,lamp,lamp,lamp,3,4
22302,CES201802,1760,can,Lamp,lamp,lamp,3,4
22838,CES201802,1826,can,lamp,lamp,lamp,3,4
23374,CES201802,1888,can,gebruiken als lamp,lamp,lamp,3,4
22647,CES201802,1803,can,lamp bouwen,lamp bouwen,building lamp,3,4
19505,CES201802,1402,can,lampenkap,lampenkap,lampshade,3,4
20681,CES201802,1538,can,als lampenkapje ,lampenkapje,lampshade,3,4
20743,CES201802,1549,can,lampenkapje,lampenkapje,lampshade,3,4
23524,CES201802,1905,can,lampenkapje,lampenkapje,lampshade,3,4
19331,CES201802,1376,can,lampion,lampion,Lampion,3,4
19620,CES201802,1418,can,lampion,lampion,Lampion,3,4
19907,CES201802,1447,can,lampion,lampion,Lampion,3,4
20075,CES201802,1466,can,Lampion,lampion,Lampion,3,4
23379,CES201802,1888,can,lampion ,lampion,Lampion,3,4
19618,CES201802,1418,can,lampje,lampje,lamp,3,4
19679,CES201802,1420,can,lampje,lampje,lamp,3,4
22667,CES201802,1805,can,lampje,lampje,lamp,3,4
23373,CES201802,1888,can,lampje in doen,lampje,lamp,3,4
21736,CES201802,1682,can,lap,lap,lap,4,1
21397,CES201802,1640,can,laten vallen,laten vallen,drop,2,3
22703,CES201802,1809,can,laten vallen ,laten vallen,drop,2,3
18580,CES201802,1289,can,lawaai maken op koningsnacht,lawaai koningsnacht,noise king's night,3,4
22921,CES201802,1835,can,leeg,leeg,empty,1,5
23020,CES201802,1846,can,leeg,leeg,empty,1,5
20964,CES201802,1572,can,leegdrinken,leegdrinken,drink it down,1,5
22418,CES201802,1774,can,leegdrinken,leegdrinken,drink it down,1,5
22735,CES201802,1812,can,leegdrinken,leegdrinken,drink it down,1,5
23168,CES201802,1864,can,legen,legen,empty,1,5
21752,CES201802,1684,can,lek opvangen,lek opvangen,catch leak,2,4
21813,CES201802,1692,can,lepel van maken,lepel,spoon,3,3
23132,CES201802,1859,can,lepel,lepel,spoon,3,3
19309,CES201802,1372,can,Een leuk beeldje van maken,leuk beeldje,nice statue,3,3
20823,CES201802,1559,can,voor leuk geluid ,leuk geluid,nice sound,3,3
22559,CES201802,1790,can,leunen ,leunen,lean,3,3
21655,CES201802,1671,can,licht van de zon mee reflecteren om mensen te seinen,licht zon reflecteren mensen seinen,light sun reflect people signals,5,4
22550,CES201802,1789,can,lichtgewicht anker,lichtgewicht anker,lightweight anchor,3,4
22400,CES201802,1771,can,om lichtjes in te doen,lichtjes,lights,3,4
20682,CES201802,1538,can,om een lichtsnoer van de maken,lichtsnoer,string of lights,4,3
21751,CES201802,1684,can,met lijn verbinden voor praten,lijn verbinden praten,line connect talk,2,4
20332,CES201802,1498,can,lijst,lijst,list,4,3
20334,CES201802,1498,can,lipje,lipje,tab,1,5
20374,CES201802,1505,can,lipje,lipje,tab,1,5
22359,CES201802,1766,can,lipje,lipje,tab,1,5
18887,CES201802,1321,can,lipje er af halen en om je sleutelbos doen,lipje af halen sleutelbos,Remove tab key ring,3,5
21074,CES201802,1592,can,lipje afbreken,lipje afbreken,break off lip,2,4
22054,CES201802,1728,can,het lipje afbreken en aan je sleutelbos doen,lipje afbreken sleutelbos,break off tab key ring,3,5
21075,CES201802,1592,can,lipje in het blikje doen,lipje blikje,lip can,2,4
22786,CES201802,1820,can,lipje van blikje,lipje blikje,lip can,2,4
20500,CES201802,1516,can,het lipje van een blikje gebruiken voor sieraden,lipje blikje sieraden,tab tin jewelry,3,4
19445,CES201802,1397,can,lipje als blikopener,lipje blikopener,can opener tab,3,4
20965,CES201802,1572,can,het lipje eraf halen,lipje eraf halen,remove tab,2,4
22911,CES201802,1835,can,lipje ketting,lipje ketting,tab chain,3,4
19844,CES201802,1442,can,Lipje gebruiken om iets aan vast te maken,lipje vast,tab tight,2,4
21097,CES201802,1605,can,de lipjes bewaren en als sleutelhanger/ketting/o.i.d. gebruiken,lipjes bewaren sleutelhanger ketting,tabs store keychain necklace,3,5
21881,CES201802,1703,can,van de lipjes een ketting maken,lipjes ketting,tab chain,3,4
23151,CES201802,1862,can,de lipjes gebruiken voor kleding of voorwerpen,lipjes kleding voorwerpen,tabs clothing objects,3,4
21184,CES201802,1616,can,Van de lipjes iets rijgen,lipjes rijgen,stringing tabs,3,4
19151,CES201802,1351,can,De lipjes kunnen in sieraden verwerkt worden,lipjes sieraden verwerkt,jewelry process tabs,3,4
23381,CES201802,1888,can,lipjes verzamelen,lipjes verzamelen,collect tabs,3,4
22604,CES201802,1797,can,Liquide in doen,liquide,liquid,1,5
19376,CES201802,1384,can,loep,loep,loupe,5,2
19089,CES201802,1342,can,lopen op blikjes,lopen blikjes,walking cans,2,2
19576,CES201802,1411,can,om op te lopen net als bij de kleuters van die vage stelten,lopen net kleuters vage stelten,they walk like toddlers on vague stilts,3,3
21863,CES201802,1699,can,luidspreker,luidspreker,speaker,2,4
21880,CES201802,1703,can,luidspreker,luidspreker,speaker,2,4
22895,CES201802,1832,can,maak er een lampje van,maak lampje,make light,3,4
18597,CES201802,1287,can,maatbeker,maatbeker,measuring cup,2,5
18805,CES201802,1310,can,gebruiken als maatbeker,maatbeker,measuring cup,2,5
22379,CES201802,1766,can,mais,mais,corn,1,5
18526,CES201802,1280,can,make-up ,make up,make up,2,5
18867,CES201802,1317,can,make up houder,Make up houder,Make up holder,2,5
21290,CES201802,1629,can,makeupkwast houder,make up kwast houder,make up brush holder,2,5
22184,CES201802,1746,can,makeupkwasten houder ,make up kwasten houder,make up brush holder,2,5
22937,CES201802,1837,can,make-up kwasten houder,make up kwasten houder,make up brush holder,2,5
19396,CES201802,1386,can,Make-up remover beker met watjes erin,make up remover beker watjes erin,make up remover cup of cotton wool in it,2,5
21955,CES201802,1714,can,malienkolder,maliënkolder,chain mail,5,3
23344,CES201802,1886,can,mandarijn,mandarijn,mandarine,1,5
20273.7,CES201802,1493,can, een manier om geluid over te brengen dmvdraa,manier geluid brengen draad,way sound bring wire,2,4
20274,CES201802,1493,can,Een manier om geluid over te brengen dmv draad,manier geluid brengen draad,way sound bring wire,2,4
18915,CES201802,1324,can,Iets mee markeren (een plaats),markeren,mark,2,4
22728,CES201802,1813,can,Mascara,mascara,mascara,0,0
19611,CES201802,1415,can,materiaal,materiaal,material,1,3
20183,CES201802,1479,can,materiaal ,materiaal,material,1,3
21719,CES201802,1681,can,materiaal,materiaal,material,1,3
19654,CES201802,1421,can,Materiaal voor een fiets,materiaal fiets,bicycle material,3,3
18990,CES201802,1333,can,materiaal voor kunstwerk,materiaal kunstwerk,material artwork,3,3
22381,CES201802,1768,can,om te gebruiken als materiaal voor een sculptuur,materiaal sculptuur,material sculpture,3,3
19750,CES201802,1429,can,meenemen,meenemen,take,2,4
23082,CES201802,1854,can,meenemen,meenemen,take,2,4
18603,CES201802,1292,can,je kan met meerdere blikjes een ketting maken,meerdere blikjes ketting,multiple can chain,3,4
18602,CES201802,1292,can,je kan met meerdere blikjes een toren maken,meerdere blikjes toren,multiple can tower,2,5
20516,CES201802,1518,can,Meerdere aanelkaar hangen aan deur als een soort bel,meerdere elkaar hangen deur soort bel,several hang together door type bell,3,5
22345,CES201802,1767,can,meetlat,meetlat,measuring stick,3,4
22548.1,CES201802,1789,can,mega,mega,mega,0,0
22767,CES201802,1815,can,megafoon,megafoon,megaphone,4,3
18728,CES201802,1303,can,melkkannetje,melk kannetje,milk jug,2,5
19416,CES201802,1391,can,naar mensen gooien,mensen gooien,people throw,2,4
20039.5,CES201802,1463,can, merken,merken,notice,0,0
18763,CES201802,1307,can,mes ,mes,knife,3,4
19154,CES201802,1352,can,mes,mes,knife,3,4
19488,CES201802,1400,can,mes,mes,knife,3,4
19691,CES201802,1426,can,mes,mes,knife,3,4
19736,CES201802,1423,can,MES,mes,knife,3,4
19961,CES201802,1453,can,mes,mes,knife,3,4
20204,CES201802,1481,can,mes,mes,knife,3,4
20860,CES201802,1561,can,mes,mes,knife,3,4
21149,CES201802,1610,can,mes,mes,knife,3,4
21157,CES201802,1613,can,mes,mes,knife,3,4
21190,CES201802,1616,can,mes,mes,knife,3,4
21281,CES201802,1628,can,mes,mes,knife,3,4
21405,CES201802,1641,can,mes,mes,knife,3,4
21812,CES201802,1692,can,mes van maken,mes,knife,3,4
21913,CES201802,1708,can,mes,mes,knife,3,4
22385,CES201802,1768,can,als mes,mes,knife,3,4
22437,CES201802,1775,can,mes,mes,knife,3,4
22595,CES201802,1795,can,mes,mes,knife,3,4
22758,CES201802,1814,can,Mes,mes,knife,3,4
23130,CES201802,1859,can,mes,mes,knife,3,4
23191,CES201802,1867,can,mes,mes,knife,3,4
23209,CES201802,1870,can,mes,mes,knife,3,4
23479,CES201802,1899,can,mes,mes,knife,3,4
21493,CES201802,1650,can,mesje,mesje,blade,3,4
20273.2,CES201802,1493,can, metaal,metaal,metal,0,0
20275,CES201802,1493,can,metaal,metaal,metal,0,0
20372,CES201802,1505,can,metaal,metaal,metal,0,0
22848,CES201802,1827,can,metaal,metaal,metal,0,0
22905,CES201802,1835,can,metaal,metaal,metal,0,0
22525,CES201802,1786,can,metaal gebruiken voor opvulling vinkasten surfplank,metaal opvulling vin kasten surfplank,metal padding fin cabinets surfboard,5,3
21828,CES201802,1694,can,metaal gebruiken voor snijden (mes),metaal snijden,cutting metal,3,4
21473,CES201802,1644,can,meubel,meubel,furniture,3,3
21963,CES201802,1715,can,meubels van maken,meubels,furniture,3,3
22490,CES201802,1783,can,meubels van maken ,meubels,furniture,3,3
20765,CES201802,1551,can,meubilair,meubilair,furniture,3,3
20554,CES201802,1522,can,microfoon,microfoon,microphone,4,2
20971.2,CES201802,1571,can, gebruiken als microfoon,microfoon,microphone,4,2
21186,CES201802,1616,can,microfoon,microfoon,microphone,4,2
22766,CES201802,1815,can,microfoon,microfoon,microphone,4,2
23365,CES201802,1887,can,door midden snijden en het vastbinden met een lang touw en dan met iemand zo praten,midden snijden vastbinden lang touw praten,middle cut tie up long rope talk,2,4
19909,CES201802,1447,can,mierenafschrikker,mieren afschrikken,deter ants,4,3
22830,CES201802,1826,can,milieu,milieu,environment,0,0
23189,CES201802,1867,can,milieu,milieu,environment,0,0
21013,CES201802,1576,can,milieu vervuiling,milieu vervuiling,Environmental pollution,2,5
23193,CES201802,1867,can,milieuverviuilng,milieu vervuilling,environmental pollution,2,5
20218,CES201802,1483,can,milieuvriendelijk,milieuvriendelijk,environmentally friendly,2,5
20077,CES201802,1466,can,Minifontijn,mini fontijn,mini fountain,4,3
19354,CES201802,1378,can,mini gasfornuis,mini gasfornuis,mini gas stove,3,4
19350.5,CES201802,1378,can, mini gasfornuis met waxine lichtjr,mini gasfornuis waxine lichtje,mini gas stove tea light,3,4
20348,CES201802,1500,can,mini knuppel,mini knuppel,mini bat,3,3
19350.4,CES201802,1378,can, mini pannetje,mini pannetje,mini pan,3,4
19353,CES201802,1378,can, mini pannetje,mini pannetje,mini pan,3,4
22545,CES201802,1789,can,minizwembad,minizwembad,mini pool,3,3
20825,CES201802,1559,can,mobiel van maken ,mobiel,mobile,3,2
20176,CES201802,1477,can,mok,mok,mug,2,5
21673,CES201802,1672,can,mooi,mooi,Nice,0,0
18922.2,CES201802,1325,can, mooie weerspiegeling,mooie weerspiegeling,beautiful reflection,3,3
20980,CES201802,1571,can,moord plegen,moord plegen,commit murder,3,4
20545,CES201802,1523,can,als moord wapen,moord wapen,murder weapon,3,4
19501,CES201802,1402,can,moordwapen,moordwapen,murder weapon,3,4
20639,CES201802,1532,can,moordwapen,moordwapen,murder weapon,3,4
19821,CES201802,1436,can,je kan er een motor geluid mee nadoen,motor geluid nadoen,imitate engine noise,3,3
19817,CES201802,1438,can,muggenvanger,muggenvanger,mosquito catcher,3,3
18609,CES201802,1292,can,of een muizenwonen,muizen wonen,mouse home,3,3
22554,CES201802,1789,can,muizenhuis,muizenhuis,mouse house,3,3
20564,CES201802,1525,can,muizenvanger,muizenvanger,mouse catcher,3,3
18996,CES201802,1332,can,muntje,muntje,coin,4,3
19361,CES201802,1383,can,muts,muts,cap,4,2
19513,CES201802,1404,can,muur,muur,wall,3,3
21245,CES201802,1624,can,muur,muur,wall,3,3
21283,CES201802,1628,can,muur,muur,wall,3,3
21532,CES201802,1658,can,muur maken,muur,wall,3,3
21953,CES201802,1714,can,muur,muur,wall,3,3
22739,CES201802,1812,can,muur,muur,wall,3,3
23351,CES201802,1886,can,muur,muur,wall,3,3
22149,CES201802,1741,can,muur voor bij het bierpong bouwen,muur bier pong bouwen,building beer pong wall,3,4
20843,CES201802,1560,can,Muur bouwen,muur bouwen,build wall,3,3
22598,CES201802,1796,can,door een muur kunnen luisteren,muur luisteren,wall listening,3,4
23511,CES201802,1903,can,muurbekleding,muurbekleding,wall covering,3,3
20068,CES201802,1466,can,Muurdecoratie,muurdecoratie,wall decoration,3,3
20816,CES201802,1558,can,muurversiering,muurversiering,wall decoration,3,3
18661,CES201802,1294,can,muziek maken ,muziek,music,3,4
18885,CES201802,1321,can,muziek maken,muziek,music,3,4
19132,CES201802,1348,can,muziek,muziek,music,3,4
19291,CES201802,1370,can,muziek maken,muziek,music,3,4
19380,CES201802,1384,can,musik maken,muziek,music,3,4
20760,CES201802,1551,can,MUZIEK,muziek,music,3,4
21373,CES201802,1638,can,muziek mee maken,muziek,music,3,4
21463,CES201802,1649,can,muziek mee maken,muziek,music,3,4
21750,CES201802,1684,can,muziek maken,muziek,music,3,4
21958,CES201802,1715,can,muziek maken,muziek,music,3,4
22042,CES201802,1726,can,muziek mee maken,muziek,music,3,4
22154,CES201802,1741,can,muziek mee maken,muziek,music,3,4
22558,CES201802,1790,can,muziek maken ,muziek,music,3,4
23352,CES201802,1886,can,muziek,muziek,music,3,4
23529,CES201802,1906,can,muziek maken,muziek,music,3,4
22238,CES201802,1753,can,muziekafspelen,muziek afspelen,playing music,3,4
19294,CES201802,1370,can,muziek box,muziek box,music Box,3,4
19554,CES201802,1409,can,muziekbox,muziek box,music Box,3,4
19350.1,CES201802,1378,can,muziek instrument,muziek instrument,music instrument,3,4
21023,CES201802,1588,can,muziek instrument,muziek instrument,music instrument,3,4
21129,CES201802,1609,can,muziek instrument,muziek instrument,music instrument,3,4
21224,CES201802,1621,can,muziek instrument,muziek instrument,music instrument,3,4
18576,CES201802,1289,can,muziek make,muziek make,make music,3,4
21191,CES201802,1616,can,muziek versterker,muziek versterker,music amplifier,3,4
18647,CES201802,1295,can,muziekinstrument,muziekinstrument,musical instrument,3,4
18693,CES201802,1299,can,muziekinstrument,muziekinstrument,musical instrument,3,4
18730,CES201802,1303,can,muziekinstrument,muziekinstrument,musical instrument,3,4
18869,CES201802,1318,can,gebruiken als muziekinstrument,muziekinstrument,musical instrument,3,4
19652,CES201802,1421,can,Muziekinstrument,muziekinstrument,musical instrument,3,4
20747,CES201802,1549,can,muziekinstrument,muziekinstrument,musical instrument,3,4
21026,CES201802,1589,can,muziekinstrument,muziekinstrument,musical instrument,3,4
21144,CES201802,1610,can,muziekinstrument ,muziekinstrument,musical instrument,3,4
21588,CES201802,1664,can,muziekinstrument,muziekinstrument,musical instrument,3,4
21648,CES201802,1670,can,muziekinstrument,muziekinstrument,musical instrument,3,4
21864,CES201802,1699,can,muziekinstrument,muziekinstrument,musical instrument,3,4
21882,CES201802,1703,can,gebruiken als muziekinstrument,muziekinstrument,musical instrument,3,4
22950,CES201802,1839,can,muziekinstrument,muziekinstrument,musical instrument,3,4
23356,CES201802,1885,can,muziekinstrument,muziekinstrument,musical instrument,3,4
22137,CES201802,1738,can,muziekinstrument als je er iets in deot,muziekinstrument doet,musical instrument,3,4
22349,CES201802,1767,can,muziekinstrument om op te slaan,muziekinstrument slaan,hitting musical instrument,3,4
20904,CES201802,1565,can,muziekinstrument met zand of rijst erin,muziekinstrument zand rijst erin,musical instrument sand rice in it,3,4
20185,CES201802,1479,can,muziekinstrumentje,muziekinstrumentje,musical instrument,3,4
21664,CES201802,1671,can,zo'n ding van maken dat geluid maakt in de wind,n ding geluid maakt wind,One thing that makes sound is wind,3,4
18689.2,CES201802,1299,can, met zo'n draadje ertussen,n draadje ertussen,one wire in between,0,0
21653,CES201802,1671,can,zo'n gas vuurtje van maken,n gas vuurtje,gas fire,3,4
21661,CES201802,1671,can,naaikitje in maken,naaikistje,sewing box,3,4
23533,CES201802,1906,can,naschilderen,naschilderen,repaint,3,4
21171,CES201802,1615,can,nee sorry flauwe grap oke even serieus in een blikje kan ook cola,nee sorry flauwe grap oké even serieus blikje cola,no sorry lame joke okay let's be serious can of coke,0,0
21386,CES201802,1640,can,neerzetten,neerzetten,put down,2,4
20499,CES201802,1516,can,het neerzetten ter versiering,neerzetten ter versiering,place for decoration,2,4
23502,CES201802,1902,can,nep microphoon,nep microfoon,fake microphone,3,4
18689.1,CES201802,1299,can,neptelefoon maken,nep telefoon,fake phone,3,4
20172,CES201802,1477,can,nep-telefoon,nep telefoon,fake phone,3,4
22989.7,CES201802,1843,can, neptelefoon,nep telefoon,fake phone,3,4
19233,CES201802,1362,can,Nep telefoongesprek,nep telefoongesprek,fake phone call,3,4
19507,CES201802,1402,can,neusring,neusring,nose ring,3,3
18639,CES201802,1290,can,niet vers,niet vers,not fresh,1,5
23071,CES201802,1852,can,nieuw blikje van maken ,nieuw blikje,new can,2,4
20624,CES201802,1529,can,nieuw product,nieuw product,new product,2,4
21022,CES201802,1588,can,nieuw soort bal ,nieuw soort bal,new kind of ball,2,4
21030,CES201802,1589,can,nieuwe balvorm,nieuwe bal vorm,new ball shape,2,4
22130,CES201802,1737,can,niks,niks,nothing,0,0
21221,CES201802,1621,can,ninja ster,ninja ster,ninja star,4,4
23033,CES201802,1848,can,ninjaster,ninja ster,ninja star,4,4
19196,CES201802,1357,can,als object in de kamer ,object kamer,object room,2,3
22369,CES201802,1766,can,in je ogen,ogen,eyes,0,0
22673,CES201802,1807,can,ogen,ogen,eyes,0,0
22846,CES201802,1827,can,ogenblik,ogenblik,moment,0,0
22726,CES201802,1813,can,Olijfolie,olijfolie,olive oil,1,5
22256,CES201802,1754,can,ombouwen,ombouwen,convert,2,3
22255,CES201802,1754,can,ombuigen,ombuigen,bend,2,3
19392,CES201802,1385,can,omgooien,omgooien,knock over,2,4
22721,CES201802,1811,can,Omgooien,omgooien,knock over,2,4
19017,CES201802,1334,can,omsmelten,omsmelten,melt down,2,4
20628,CES201802,1529,can,omsmelten,omsmelten,melt down,2,4
22585,CES201802,1793,can,omsmelten,omsmelten,melt down,2,4
21391,CES201802,1640,can,omver stoten,omver stoten,knock over,2,4
22917,CES201802,1835,can,omverwerpen,omverwerpen,overthrow,2,4
20387,CES201802,1505,can,on the way,on the way,on the way,0,0
19693,CES201802,1426,can,je kan het onder een ongelijke stoel/tafel zetten,onder ongelijke stoel tafel zetten,put table under uneven chair,3,4
19114,CES201802,1345,can,onder een scheve kastzetten,onder scheve kastzetten,under crooked cupboards,3,4
22053,CES201802,1728,can,onder je schoenzool doen zodat ie zo irritant blijft hangen,onder schoenzool zodat ie irritant blijft hangen,under sole of shoe so that it sticks annoyingly,3,2
21883,CES201802,1703,can,onder je voeten binden als schoenen,onder voeten binden schoenen,under feet tie shoes,3,3
22670,CES201802,1805,can,onderdeel van iets anders,onderdeel anders,part different,2,3
19602.5,CES201802,1414,can, onderdeel m,onderdeel m,part m,0,0
19603,CES201802,1414,can,onderdeel muur,onderdeel muur,part wall,3,3
22392,CES201802,1770,can,je kan er iets mee ondersteunen,ondersteunen,support,2,4
20072,CES201802,1466,can,Het ondersteunen van een tafel waarvan de poten ongelijk zijn,ondersteunen tafel waarvan poten ongelijk,supporting table whose legs are uneven,2,4
18944,CES201802,1328,can,als ondersteuning van iets,ondersteuning,support,2,4
20890,CES201802,1564,can,ondersteuning,ondersteuning,support,2,4
18592,CES201802,1287,can,ondersteuning van een ander voorwerp,ondersteuning ander voorwerp,support another object,2,4
19253,CES201802,1364,can,als ondersteunign om iets op te leggen of zetten,ondersteuning leggen zetten,lay support,2,4
18641,CES201802,1295,can,onderzetter,onderzetter,coaster,2,4
19044,CES201802,1338,can,onderzetter,onderzetter,coaster,2,4
19195,CES201802,1357,can,je kunt het gebruiken als onderzetter ,onderzetter,coaster,2,4
19512,CES201802,1404,can,onderzetter,onderzetter,coaster,2,4
19550.1,CES201802,1409,can,onderzetter,onderzetter,coaster,2,4
19551,CES201802,1409,can,onderzetter,onderzetter,coaster,2,4
19566,CES201802,1411,can,onderzetter,onderzetter,coaster,2,4
19631,CES201802,1416,can,onderzetter,onderzetter,coaster,2,4
20814,CES201802,1558,can,onderzetter,onderzetter,coaster,2,4
20972,CES201802,1571,can,onderzetter,onderzetter,coaster,2,4
21407,CES201802,1641,can,onderzetter,onderzetter,coaster,2,4
21640,CES201802,1670,can,onderzeteer,onderzetter,coaster,2,4
21641,CES201802,1670,can,onderzetter*,onderzetter,coaster,2,4
21952,CES201802,1714,can,onderzetter,onderzetter,coaster,2,4
22796,CES201802,1820,can,Onderzetter,onderzetter,coaster,2,4
23140,CES201802,1860,can,onderzetter,onderzetter,coaster,2,4
23210,CES201802,1870,can,onderzetter (geplet blikje),onderzetter,coaster,2,4
21302,CES201802,1630,can,gebruiken als onderzetter als je hem platdrukt om bv een scheve tafel recht te zetteb,onderzetter platdrukt bv scheve tafel recht zetten,"coaster flattened, for example straightening crooked table",2,4
20151,CES201802,1473,can,onderzetter als je hem platstampt,onderzetter platstampt,coaster crushed,2,4
20039.1,CES201802,1463,can,drinken,onhandig,drinks,0,0
20039.1,CES201802,1463,can, onhandi,onhandig,awkward,0,0
20040.1,CES201802,1463,can,onhanf\dig drinken,onhandig drinken,awkward drinking,1,5
21010.9,CES201802,1576,can, ontwerp,ontwerp,design,2,3
19575,CES201802,1411,can,oorbeschermer,oor beschermer,ear protector,5,3
18803.2,CES201802,1310,can, bijv,oorbeeld,example,0,0
18986,CES201802,1333,can,oorbel,oorbel,earring,3,4
19364,CES201802,1383,can,oorbel,oorbel,earring,3,4
20618,CES201802,1533,can,oorbel,oorbel,earring,3,4
20812,CES201802,1558,can,oorbel,oorbel,earring,3,4
21433,CES201802,1642,can,oorbel,oorbel,earring,3,4
19462,CES201802,1399,can,oorbellen,oorbellen,earrings,3,4
19506,CES201802,1402,can,oorbellen,oorbellen,earrings,3,4
21117,CES201802,1607,can,oorbellen,oorbellen,earrings,3,4
19148,CES201802,1351,can,Als opbergbakje,opberg bakje,storage container,2,5
19914,CES201802,1448,can,opbergbakje,opberg bakje,storage container,2,5
20745,CES201802,1549,can,opbergbakje,opberg bakje,storage container,2,5
23481,CES201802,1899,can,opbergbakje,opberg bakje,storage container,2,5
18943,CES201802,1328,can,als opberg ding gebruiken,opberg ding,storage thing,2,5
22761,CES201802,1815,can,opbergblik,opbergblik,storage tin,2,5
18595,CES201802,1287,can,opbergcontainer,opbergcontainer,storage container,2,5
22663,CES201802,1805,can,opbergdoos,opbergdoos,storage box,2,5
20556,CES201802,1525,can,opbergdoosje,opbergdoosje,storage box,2,5
21025,CES201802,1588,can,opbergdoosje,opbergdoosje,storage box,2,5
21029,CES201802,1589,can,opbergdoosje,opbergdoosje,storage box,2,5
23357,CES201802,1885,can,opberger,opberger,storage,2,5
20359,CES201802,1501,can,opbergfunctie,opbergfunctie,storage function,2,5
21900,CES201802,1706,can,opbergplaats voor iets,opbergplaats,storage place,2,5
21749,CES201802,1684,can,opbergplek,opbergplek,storage place,2,5
20401,CES201802,1506,can,opbergruimte,opbergruimte,storage space,2,5
20799,CES201802,1556,can,opbergruimte,opbergruimte,storage space,2,5
22701,CES201802,1809,can,opblazen ,opblazen,blow up,3,3
22795,CES201802,1820,can,Opdrinken,opdrinken,drink up,1,5
18905,CES201802,1324,can,Open maken,open,Open,1,5
21390,CES201802,1640,can,open maken,open,Open,1,5
23430,CES201802,1895,can,iets mee open maken,open,Open,1,5
21098,CES201802,1605,can,open breken en omsmeden ,open breken omsmeden,break open and forge,2,4
20629,CES201802,1529,can,openrollen en alluminiumplaat gebruiken,open rollen aluminiumplaat,open rolls of aluminum sheet,2,3
19094,CES201802,1343,can,open snijden en als bakje gebruiken,open snijden bakje,open cutting container,2,5
22923,CES201802,1835,can,openbaring ,openbaring,revelation,5,1
19307,CES201802,1371,can,openen,openen,open,1,5
19742,CES201802,1429,can,openen,openen,open,1,5
20273.4,CES201802,1493,can, openen,openen,open,1,5
20277,CES201802,1493,can,openen,openen,open,1,5
20954,CES201802,1572,can,opnene,openen,open,1,5
20955,CES201802,1572,can,openen,openen,open,1,5
20968,CES201802,1571,can,openen,openen,open,1,5
22241,CES201802,1754,can,openen,openen,open,1,5
23105,CES201802,1857,can,openen,openen,open,1,5
23489,CES201802,1900,can,openen,openen,open,1,5
20181,CES201802,1479,can,opener,opener,opener,1,5
21093,CES201802,1605,can,opener,opener,opener,1,5
21421,CES201802,1642,can,opener,opener,opener,1,5
22884,CES201802,1832,can,opener,opener,opener,1,5
23342,CES201802,1886,can,opener,opener,opener,1,5
20952,CES201802,1570,can,openknippen en als glas of container gebruiken,openknippen glas container,cut open glass container,2,5
20966,CES201802,1572,can,openknippen en er een waxinelichtje in doen,openknippen waxinelichtje,cut open tea light,2,5
22697,CES201802,1809,can,openmaken ,openmaken,open,1,5
23167,CES201802,1864,can,openmaken,openmaken,open,1,5
21019,CES201802,1577,can,openmaken en materiaal gebruiken voor iets anders,openmaken materiaal anders,open material differently,2,3
20630,CES201802,1529,can,openscheuren en de scherpe rand als mes gebruiken,openscheuren scherpe rand mes,tear open sharp edge knife,3,4
20350,CES201802,1500,can,als je em opensnijd heb je een mes,opensnijd mes,cut open knife,3,4
22480,CES201802,1782,can,opensnijden en mes van maken,opensnijden mes,cut open knife,3,4
20981,CES201802,1571,can,opeten,opeten,eat,1,1
22243,CES201802,1754,can,opeten,opeten,eat,1,1
18803.1,CES201802,1310,can,ophangen om iets in te doen,ophangen,hang,3,4
